File,NumProperties,TotalSize,AvgSize,AvgAtomicComplexity,AvgNumAtoms,AvgSimpleAtoms,AvgComparisonAtoms,AvgBooleanAtoms
AutoFlight-PT-02b,16,383,23.9375,12.9375,9.25,0,4.3125,1.4375
AutoFlight-PT-03a,16,322,20.125,11.25,7.0625,0,4.125,1
AutoFlight-PT-03b,16,467,29.1875,16.0625,10.9375,0,5.125,1.9375
AutoFlight-PT-04a,16,366,22.875,12.375,8.25,0,4.6875,1
AutoFlight-PT-04b,16,343,21.4375,11,7.75,0,4,1
AutoFlight-PT-05a,16,406,25.375,13.6875,9.8125,0,4.125,1.8125
AutoFlight-PT-05b,16,313,19.5625,10.9375,7.875,0,3.875,1.0625
AutoFlight-PT-06a,16,508,31.75,16.75,11.75,0,5.5625,1.875
AutoFlight-PT-06b,16,328,20.5,11.6875,8.25,0,4.8125,0.6875
AutoFlight-PT-12a,16,392,24.5,12.75,9.625,0,4.125,1.5
AutoFlight-PT-12b,16,459,28.6875,14.75,10.9375,0,4.9375,1.625
AutoFlight-PT-24a,16,378,23.625,13.375,9.4375,0,4.4375,1.5
AutoFlight-PT-24b,16,312,19.5,10,7.875,0,3.5,1
AutoFlight-PT-48a,16,406,25.375,14.125,9.9375,0,4.8125,1.5
AutoFlight-PT-48b,16,446,27.875,16.5625,12.4375,0,5.5625,1.8125
AutoFlight-PT-96a,16,380,23.75,12,9.6875,0,3.9375,1.375
AutoFlight-PT-96b,16,524,32.75,17.5625,14.125,0,5.5,2.1875
AutonomousCar-PT-01a,16,339,21.1875,10.375,6.3125,0,3.6875,1
AutonomousCar-PT-01b,16,307,19.1875,9.75,7.25,0,3.5625,0.875
AutonomousCar-PT-02a,16,423,26.4375,15,9.1875,0,5.0625,1.625
AutonomousCar-PT-02b,16,464,29,14.6875,10.125,0,4.625,1.8125
AutonomousCar-PT-03a,16,461,28.8125,15.3125,8.625,0,4.375,2.1875
AutonomousCar-PT-03b,16,421,26.3125,14.25,9.9375,0,5.25,1.25
AutonomousCar-PT-04a,16,408,25.5,13.4375,8.625,0,4.9375,1.1875
AutonomousCar-PT-04b,16,291,18.1875,8.8125,6.0625,0,3.1875,0.8125
AutonomousCar-PT-05a,16,421,26.3125,14.875,9.9375,0,4.4375,2
AutonomousCar-PT-05b,16,354,22.125,11.75,8.9375,0,4.1875,1.125
AutonomousCar-PT-06a,16,397,24.8125,12.4375,8,0,3.6875,1.6875
AutonomousCar-PT-06b,16,428,26.75,14.375,9.75,0,4.75,1.625
AutonomousCar-PT-07a,16,337,21.0625,10.6875,7.875,0,3.375,1.3125
AutonomousCar-PT-07b,16,366,22.875,12.875,8.6875,0,4.375,1.375
AutonomousCar-PT-08a,16,267,16.6875,9.25,6.1875,0,3.5,0.75
AutonomousCar-PT-08b,16,339,21.1875,11.6875,8.625,0,3.875,1.3125
AutonomousCar-PT-09a,16,315,19.6875,10.5625,7.5625,0,3.5,1.1875
AutonomousCar-PT-09b,16,399,24.9375,13.875,10.125,0,4.125,1.875
AutonomousCar-PT-10a,16,472,29.5,15.3125,10.9375,0,4.5625,2.0625
AutonomousCar-PT-10b,16,385,24.0625,12.625,9.375,0,4.625,1.125
BART-COL-002,16,319,19.9375,11,3.0625,0,3.625,1.25
BART-COL-005,16,301,18.8125,10.5,2.9375,0,3.1875,1.375
BART-COL-010,16,453,28.3125,14.6875,3.25,0,4.4375,1.9375
BART-COL-020,16,325,20.3125,11,3.3125,0,3.8125,1.125
BART-COL-030,16,543,33.9375,18.1875,3.6875,0,5.4375,2.4375
BART-COL-040,16,514,32.125,16.875,3.5,0,5.4375,2
BART-COL-050,16,311,19.4375,10.3125,3,0,3.375,1.1875
BART-COL-060,16,412,25.75,13.75,2.8125,0,4.25,1.75
BART-PT-002,16,368,23,12.375,6.75,0,3.75,1.625
BART-PT-005,16,389,24.3125,14,8.25,0,4.75,1.5
BART-PT-010,16,440,27.5,14.75,8.4375,0,4.75,1.75
BART-PT-020,16,409,25.5625,14.125,7.75,0,4.4375,1.75
BART-PT-030,16,533,33.3125,18.5,9.0625,0,5.875,2.25
BART-PT-040,16,478,29.875,15.5,6.8125,0,5.125,1.75
BART-PT-050,16,431,26.9375,15.0625,8.8125,0,4.625,1.9375
BART-PT-060,16,414,25.875,13,6.625,0,4.0625,1.625
BridgeAndVehicles-COL-V04P05N02,16,396,24.75,13.6875,6,0,4.875,1.3125
BridgeAndVehicles-COL-V10P10N10,16,480,30,16.3125,8.125,0,5.0625,2.0625
BridgeAndVehicles-COL-V20P10N10,16,541,33.8125,18.5625,8.0625,0,6.75,1.6875
BridgeAndVehicles-COL-V20P10N20,16,496,31,17.0625,8.0625,0,5.625,1.9375
BridgeAndVehicles-COL-V20P10N50,16,552,34.5,17.375,8.3125,0,5.6875,2
BridgeAndVehicles-COL-V20P20N10,16,428,26.75,14.125,6.625,0,4.625,1.625
BridgeAndVehicles-COL-V20P20N20,16,309,19.3125,9.5,5.3125,0,3.25,1
BridgeAndVehicles-COL-V20P20N50,16,365,22.8125,13.0625,6.8125,0,4.1875,1.5625
BridgeAndVehicles-COL-V50P20N10,16,397,24.8125,13.75,6.8125,0,4.625,1.5
BridgeAndVehicles-COL-V50P20N20,16,403,25.1875,12.75,6.5,0,3.9375,1.625
BridgeAndVehicles-COL-V50P20N50,16,400,25,13.875,5.9375,0,4.6875,1.5
BridgeAndVehicles-COL-V50P50N10,16,370,23.125,11.875,5.875,0,4.4375,1
BridgeAndVehicles-COL-V50P50N20,16,456,28.5,14.875,7.125,0,4.625,1.875
BridgeAndVehicles-COL-V50P50N50,16,390,24.375,13.3125,7.0625,0,4.6875,1.3125
BridgeAndVehicles-COL-V80P20N10,16,518,32.375,18,7.4375,0,6.375,1.75
BridgeAndVehicles-COL-V80P20N20,16,305,19.0625,10.375,5,0,3.6875,1
BridgeAndVehicles-COL-V80P20N50,16,315,19.6875,10.5,5.4375,0,3.375,1.25
BridgeAndVehicles-COL-V80P50N10,16,387,24.1875,12,6.75,0,3.75,1.5
BridgeAndVehicles-COL-V80P50N20,16,309,19.3125,9,5.0625,0,3,1
BridgeAndVehicles-COL-V80P50N50,16,491,30.6875,16.875,7.6875,0,5.625,1.875
BridgeAndVehicles-PT-V04P05N02,16,440,27.5,14.6875,6.6875,0,5.375,1.3125
BridgeAndVehicles-PT-V10P10N10,16,425,26.5625,13.75,7.75,0,4.25,1.75
BridgeAndVehicles-PT-V20P10N10,16,398,24.875,13.75,6.625,0,5,1.25
BridgeAndVehicles-PT-V20P10N20,16,364,22.75,12.875,6.75,0,4.5625,1.25
BridgeAndVehicles-PT-V20P10N50,16,411,25.6875,13,7.9375,0,4.4375,1.375
BridgeAndVehicles-PT-V20P20N10,16,418,26.125,13.8125,7.6875,0,4.1875,1.8125
BridgeAndVehicles-PT-V20P20N20,16,416,26,13.875,7.75,0,4.6875,1.5
BridgeAndVehicles-PT-V20P20N50,16,457,28.5625,15.25,9.375,0,4.625,2
BridgeAndVehicles-PT-V50P20N10,16,361,22.5625,12.0625,7.3125,0,3.875,1.4375
BridgeAndVehicles-PT-V50P20N20,16,367,22.9375,12.25,7.25,0,4.0625,1.375
BridgeAndVehicles-PT-V50P20N50,16,348,21.75,12.375,6.75,0,3.75,1.625
BridgeAndVehicles-PT-V50P50N10,16,485,30.3125,15.9375,9.375,0,5.8125,1.4375
BridgeAndVehicles-PT-V50P50N20,16,360,22.5,12.0625,7.25,0,4.4375,1.0625
BridgeAndVehicles-PT-V50P50N50,16,477,29.8125,16.875,10.25,0,5.8125,1.75
BridgeAndVehicles-PT-V80P20N10,16,333,20.8125,12.4375,7.125,0,5,0.8125
BridgeAndVehicles-PT-V80P20N20,16,332,20.75,10.875,7,0,3.5625,1.25
BridgeAndVehicles-PT-V80P20N50,16,376,23.5,12.75,8.1875,0,4.125,1.5
BridgeAndVehicles-PT-V80P50N10,16,454,28.375,14.0625,8.25,0,4.5,1.6875
BridgeAndVehicles-PT-V80P50N20,16,469,29.3125,15.375,9.5625,0,4.5,2.125
BridgeAndVehicles-PT-V80P50N50,16,391,24.4375,12.6875,7.4375,0,4.1875,1.4375
BugTracking-PT-q3m002,16,451,28.1875,16.6875,12.0625,0,6.375,1.3125
BugTracking-PT-q3m004,16,328,20.5,10.1875,7.875,0,3.6875,0.9375
BugTracking-PT-q3m008,16,557,34.8125,20,15.4375,0,6.8125,2.125
BugTracking-PT-q3m016,16,353,22.0625,11.6875,8.3125,0,4.25,1.0625
BugTracking-PT-q3m032,16,397,24.8125,13.125,9.625,0,4.5,1.375
BugTracking-PT-q3m064,16,455,28.4375,14.4375,10.5625,0,4.6875,1.6875
BugTracking-PT-q3m128,16,369,23.0625,11.5625,9.0625,0,4.1875,1.0625
BugTracking-PT-q3m256,16,401,25.0625,13.3125,10.6875,0,4.5,1.4375
BugTracking-PT-q8m002,16,480,30,15.6875,12.1875,0,5.3125,1.6875
BugTracking-PT-q8m004,16,541,33.8125,17.8125,12.9375,0,5.625,2.1875
BugTracking-PT-q8m008,16,311,19.4375,10.5,8.4375,0,3.375,1.25
BugTracking-PT-q8m016,16,417,26.0625,13.75,9.9375,0,5.1875,1.125
BugTracking-PT-q8m032,16,310,19.375,10.5625,7.75,0,3.875,0.9375
BugTracking-PT-q8m064,16,270,16.875,9.3125,6.25,0,2.875,1.1875
BugTracking-PT-q8m128,16,401,25.0625,13.9375,9.3125,0,5,1.3125
BugTracking-PT-q8m256,16,414,25.875,14.0625,10,0,4.6875,1.5625
BusinessProcesses-PT-01,16,403,25.1875,13.5625,9.0625,0,4.25,1.6875
BusinessProcesses-PT-02,16,457,28.5625,14.6875,11.0625,0,4.4375,1.9375
BusinessProcesses-PT-03,16,424,26.5,14.625,10.375,0,4.5,1.875
BusinessProcesses-PT-04,16,424,26.5,13.5,8.5,0,4.6875,1.375
BusinessProcesses-PT-05,16,333,20.8125,10.625,8,0,3.4375,1.25
BusinessProcesses-PT-06,16,487,30.4375,16.375,11.0625,0,5.75,1.625
BusinessProcesses-PT-07,16,520,32.5,16.8125,12.3125,0,5.3125,2.0625
BusinessProcesses-PT-08,16,362,22.625,12.625,9.6875,0,3.875,1.625
BusinessProcesses-PT-09,16,367,22.9375,13.1875,9.25,0,4.25,1.5625
BusinessProcesses-PT-10,16,343,21.4375,11.0625,8.1875,0,3.375,1.4375
BusinessProcesses-PT-11,16,439,27.4375,15,11.0625,0,4.3125,2.125
BusinessProcesses-PT-12,16,346,21.625,10.75,8.4375,0,3.875,1
BusinessProcesses-PT-13,16,380,23.75,13.0625,10,0,4,1.6875
BusinessProcesses-PT-14,16,368,23,13.1875,9.4375,0,4.8125,1.1875
BusinessProcesses-PT-15,16,429,26.8125,14.6875,11,0,4.4375,1.9375
BusinessProcesses-PT-16,16,471,29.4375,14.5625,11.125,0,4.375,1.9375
BusinessProcesses-PT-17,16,426,26.625,14.25,10.4375,0,5.25,1.25
BusinessProcesses-PT-18,16,341,21.3125,11,8.1875,0,3.4375,1.375
BusinessProcesses-PT-19,16,404,25.25,13.25,9.375,0,4.5625,1.375
BusinessProcesses-PT-20,16,485,30.3125,15.5625,11.5,0,4.6875,2.0625
CANConstruction-PT-005,16,470,29.375,15.875,11.375,0,5.6875,1.5
CANConstruction-PT-010,16,284,17.75,10.375,7.25,0,3.5,1.125
CANConstruction-PT-020,16,304,19,9.375,6.375,0,3.1875,1
CANConstruction-PT-030,16,555,34.6875,18.625,14.125,0,6.6875,1.75
CANConstruction-PT-040,16,482,30.125,16.375,12.1875,0,4.8125,2.25
CANConstruction-PT-050,16,318,19.875,10.5,7.625,0,3.75,1
CANConstruction-PT-060,16,385,24.0625,12.75,9.75,0,4.3125,1.375
CANConstruction-PT-070,16,526,32.875,16.875,11.875,0,5.625,1.875
CANConstruction-PT-080,16,468,29.25,15.25,11.6875,0,4.625,2
CANConstruction-PT-090,16,303,18.9375,9.75,7.375,0,3.1875,1.125
CANConstruction-PT-100,16,416,26,12.9375,10.4375,0,3.75,1.8125
CANInsertWithFailure-PT-005,16,375,23.4375,12.9375,9.375,0,4.3125,1.4375
CANInsertWithFailure-PT-010,16,450,28.125,14.75,11.25,0,5.3125,1.375
CANInsertWithFailure-PT-020,16,407,25.4375,13.625,10.625,0,4.1875,1.75
CANInsertWithFailure-PT-030,16,361,22.5625,12.3125,8.5,0,4.1875,1.3125
CANInsertWithFailure-PT-040,16,395,24.6875,12.9375,10.0625,0,3.9375,1.6875
CANInsertWithFailure-PT-050,16,424,26.5,14.5625,10.4375,0,5.3125,1.3125
CANInsertWithFailure-PT-060,16,406,25.375,13.375,9.8125,0,4.8125,1.25
CANInsertWithFailure-PT-070,16,309,19.3125,10,7,0,3.6875,0.875
CANInsertWithFailure-PT-080,16,386,24.125,13.625,10,0,4.375,1.625
CANInsertWithFailure-PT-090,16,371,23.1875,13.125,9.875,0,4.5,1.375
CANInsertWithFailure-PT-100,16,363,22.6875,12.8125,9.125,0,4.0625,1.5625
CSRepetitions-COL-02,16,380,23.75,13.125,4.3125,0,4.5,1.375
CSRepetitions-COL-03,16,460,28.75,15.3125,4.75,0,4.5625,2.0625
CSRepetitions-COL-04,16,309,19.3125,10.125,3.9375,0,3.75,0.875
CSRepetitions-COL-05,16,382,23.875,13.3125,4,0,4.6875,1.3125
CSRepetitions-COL-07,16,410,25.625,14.25,3.75,0,4.3125,1.875
CSRepetitions-COL-10,16,385,24.0625,13.6875,4.25,0,4.5,1.5625
CSRepetitions-PT-02,16,372,23.25,13.25,6.125,0,4.1875,1.625
CSRepetitions-PT-03,16,384,24,12.0625,6.375,0,3.875,1.4375
CSRepetitions-PT-04,16,443,27.6875,15,8.625,0,5.25,1.5
CSRepetitions-PT-05,16,506,31.625,17,8.6875,0,5.6875,1.875
CSRepetitions-PT-07,16,299,18.6875,9.5625,5.875,0,3.375,0.9375
CSRepetitions-PT-10,16,396,24.75,14.3125,7.4375,0,5.1875,1.3125
CircadianClock-PT-000001,16,429,26.8125,14.9375,6.8125,0,4.75,1.8125
CircadianClock-PT-000010,16,425,26.5625,15.3125,6.6875,0,5.125,1.6875
CircadianClock-PT-000100,16,373,23.3125,12.1875,5.9375,0,3.375,1.8125
CircadianClock-PT-001000,16,386,24.125,13.3125,6.125,0,3.75,1.9375
CircadianClock-PT-010000,16,433,27.0625,16,7.25,0,5.9375,1.375
CircadianClock-PT-100000,16,440,27.5,15.8125,6.4375,0,5.9375,1.3125
CircularTrains-PT-012,16,321,20.0625,11.9375,6.875,0,3.8125,1.4375
CircularTrains-PT-024,16,352,22,11.5625,7.0625,0,3.8125,1.3125
CircularTrains-PT-048,16,483,30.1875,16.625,10.6875,0,6.0625,1.5
CircularTrains-PT-096,16,315,19.6875,10,6.9375,0,3.3125,1.125
CircularTrains-PT-192,16,399,24.9375,12.625,9.3125,0,3.875,1.625
CircularTrains-PT-384,16,377,23.5625,12.125,9.1875,0,3.8125,1.5
CircularTrains-PT-768,16,388,24.25,13.9375,10.125,0,5,1.3125
ClientsAndServers-PT-N0001P0,16,453,28.3125,14.75,8.5,0,4.5625,1.875
ClientsAndServers-PT-N0002P0,16,306,19.125,10.3125,6.4375,0,3.5625,1.0625
ClientsAndServers-PT-N0002P1,16,356,22.25,11.875,7.25,0,3.875,1.375
ClientsAndServers-PT-N0005P0,16,424,26.5,14.1875,8.4375,0,5.3125,1.1875
ClientsAndServers-PT-N0005P1,16,329,20.5625,11.125,6.5,0,4.25,0.875
ClientsAndServers-PT-N0010P0,16,393,24.5625,13.4375,7.6875,0,4,1.8125
ClientsAndServers-PT-N0010P1,16,312,19.5,10.8125,6.375,0,3.8125,1.0625
ClientsAndServers-PT-N0010P2,16,485,30.3125,16.125,8.875,0,5.4375,1.75
ClientsAndServers-PT-N0020P0,16,307,19.1875,10.25,5.625,0,3.25,1.25
ClientsAndServers-PT-N0020P1,16,338,21.125,10.3125,6.375,0,3,1.4375
ClientsAndServers-PT-N0020P2,16,433,27.0625,15.0625,8.0625,0,4.8125,1.8125
ClientsAndServers-PT-N0020P3,16,291,18.1875,9.3125,5.5625,0,3.625,0.6875
ClientsAndServers-PT-N0020P4,16,461,28.8125,14.9375,8.1875,0,4.5625,1.9375
ClientsAndServers-PT-N0050P0,16,303,18.9375,10.5625,6.0625,0,3.875,0.9375
ClientsAndServers-PT-N0100P0,16,394,24.625,12.125,7.125,0,4,1.375
ClientsAndServers-PT-N0200P0,16,357,22.3125,11.125,6.625,0,3.6875,1.25
ClientsAndServers-PT-N0500P0,16,339,21.1875,10.8125,6.9375,0,3.4375,1.3125
ClientsAndServers-PT-N1000P0,16,317,19.8125,10.3125,6,0,3.75,0.9375
ClientsAndServers-PT-N2000P0,16,404,25.25,13.1875,7.6875,0,4.4375,1.4375
ClientsAndServers-PT-N5000P0,16,507,31.6875,16.75,9.125,0,5.375,2
CloudDeployment-PT-2a,16,381,23.8125,13.875,8.4375,0,4.5,1.625
CloudDeployment-PT-2b,16,325,20.3125,10.5625,7.75,0,4.25,0.6875
CloudDeployment-PT-3a,16,463,28.9375,14.5625,10.375,0,4.75,1.6875
CloudDeployment-PT-3b,16,321,20.0625,10.0625,8.1875,0,3.625,0.9375
CloudDeployment-PT-4a,16,412,25.75,13.875,10.0625,0,4.6875,1.5
CloudDeployment-PT-4b,16,387,24.1875,12.8125,9.125,0,4.0625,1.5625
CloudDeployment-PT-5a,16,412,25.75,13.9375,9.375,0,4.25,1.8125
CloudDeployment-PT-5b,16,375,23.4375,12.0625,8.4375,0,4.0625,1.3125
CloudDeployment-PT-6a,16,382,23.875,11.9375,9.25,0,4,1.3125
CloudDeployment-PT-6b,16,430,26.875,14.5,12.0625,0,4.625,1.75
CloudDeployment-PT-7a,16,339,21.1875,11.0625,8.5,0,3.5625,1.3125
CloudDeployment-PT-7b,16,527,32.9375,16.875,12.875,0,5.0625,2.25
CloudOpsManagement-PT-00002by00001,16,493,30.8125,16.5625,8.75,0,5.5625,1.8125
CloudOpsManagement-PT-00005by00002,16,446,27.875,14.6875,8.6875,0,4.8125,1.6875
CloudOpsManagement-PT-00010by00005,16,358,22.375,11.0625,7.5,0,3.375,1.4375
CloudOpsManagement-PT-00020by00010,16,384,24,12.75,7.375,0,4.3125,1.375
CloudOpsManagement-PT-00040by00020,16,427,26.6875,14.1875,8.375,0,5.5,1.0625
CloudOpsManagement-PT-00080by00040,16,292,18.25,10.125,6.375,0,3.1875,1.25
CloudOpsManagement-PT-00160by00080,16,471,29.4375,16.1875,8.9375,0,5.75,1.5625
CloudOpsManagement-PT-00320by00160,16,414,25.875,14.1875,8.1875,0,4.75,1.5625
CloudOpsManagement-PT-00640by00320,16,489,30.5625,17,9.375,0,6.0625,1.625
CloudOpsManagement-PT-01280by00640,16,345,21.5625,11.6875,7.4375,0,3.875,1.3125
CloudOpsManagement-PT-02560by01280,16,475,29.6875,17,10.125,0,6.0625,1.625
CloudOpsManagement-PT-05120by02560,16,431,26.9375,14.875,8.375,0,5.375,1.375
CloudOpsManagement-PT-10240by05120,16,472,29.5,16.5,9.375,0,5.8125,1.625
CloudOpsManagement-PT-20480by10240,16,504,31.5,17.25,8.8125,0,5.8125,1.875
CloudReconfiguration-PT-301,16,408,25.5,14.25,10.75,0,4.6875,1.625
CloudReconfiguration-PT-302,16,536,33.5,18.0625,13.25,0,5.75,2.1875
CloudReconfiguration-PT-303,16,274,17.125,9.125,7,0,2.875,1.125
CloudReconfiguration-PT-304,16,557,34.8125,19,14.375,0,5.9375,2.375
CloudReconfiguration-PT-305,16,482,30.125,16.25,12.3125,0,5.5,1.75
CloudReconfiguration-PT-306,16,499,31.1875,15.8125,12.1875,0,5.1875,1.8125
CloudReconfiguration-PT-307,16,488,30.5,15.5625,12.1875,0,4.875,1.9375
CloudReconfiguration-PT-308,16,339,21.1875,11.375,8.125,0,3.8125,1.25
CloudReconfiguration-PT-309,16,444,27.75,15.1875,11.1875,0,4.6875,1.9375
CloudReconfiguration-PT-310,16,370,23.125,12.5,8.625,0,4.375,1.25
CloudReconfiguration-PT-311,16,339,21.1875,10.5,7.5625,0,3.5625,1.125
CloudReconfiguration-PT-312,16,465,29.0625,14.9375,11.0625,0,4.9375,1.6875
CloudReconfiguration-PT-313,16,256,16,8.5,5.875,0,2.9375,0.875
CloudReconfiguration-PT-314,16,363,22.6875,11.875,8.75,0,3.875,1.375
CloudReconfiguration-PT-315,16,391,24.4375,13.6875,10.0625,0,4.3125,1.6875
CloudReconfiguration-PT-316,16,349,21.8125,11.1875,8.4375,0,3.4375,1.4375
CloudReconfiguration-PT-317,16,377,23.5625,12.75,9.75,0,4.6875,1.125
CloudReconfiguration-PT-318,16,446,27.875,16.125,12.0625,0,5.625,1.625
CloudReconfiguration-PT-319,16,368,23,11.8125,8.5625,0,3.9375,1.3125
CloudReconfiguration-PT-320,16,422,26.375,12.8125,8.5,0,4.25,1.4375
CloudReconfiguration-PT-401,16,496,31,17.9375,13.1875,0,6.4375,1.6875
CloudReconfiguration-PT-402,16,434,27.125,15.5625,11.1875,0,5.25,1.6875
CryptoMiner-COL-D03N000,16,398,24.875,14.9375,1.8125,0,4.5625,1.9375
CryptoMiner-COL-D03N010,16,345,21.5625,12.1875,2.375,0,4.5,1.0625
CryptoMiner-COL-D03N100,16,389,24.3125,13.25,2.6875,0,4.375,1.5
CryptoMiner-COL-D05N000,16,370,23.125,13,1.75,0,4.8125,1.125
CryptoMiner-COL-D05N100,16,434,27.125,13.8125,2.375,0,4.1875,1.8125
CryptoMiner-COL-D05N250,16,527,32.9375,17.875,2.625,0,6.125,1.875
CryptoMiner-COL-D10N000,16,673,42.0625,23.875,1.9375,0,6.6875,3.5
CryptoMiner-COL-D10N100,16,306,19.125,11.125,2.3125,0,3.6875,1.25
CryptoMiner-COL-D20N100,16,410,25.625,13.0625,2.5625,0,3.8125,1.8125
CryptoMiner-PT-D03N000,16,352,22,13,2.875,0,4.0625,1.625
CryptoMiner-PT-D03N010,16,440,27.5,15.375,4.75,0,5.625,1.375
CryptoMiner-PT-D03N100,16,442,27.625,15.1875,4.3125,0,5.0625,1.6875
CryptoMiner-PT-D05N000,16,346,21.625,12.5625,4,0,4.125,1.4375
CryptoMiner-PT-D05N100,16,325,20.3125,11.1875,4.4375,0,3.625,1.3125
CryptoMiner-PT-D05N250,16,502,31.375,18,5.0625,0,6,2
CryptoMiner-PT-D10N000,16,458,28.625,16.4375,2.625,0,4.75,2.3125
CryptoMiner-PT-D10N100,16,330,20.625,11.3125,5.5,0,3.875,1.1875
CryptoMiner-PT-D20N100,16,367,22.9375,12.125,6.0625,0,4.1875,1.25
DBSingleClientW-PT-d0m04,16,357,22.3125,12.3125,9.0625,0,4.1875,1.3125
DBSingleClientW-PT-d0m05,16,480,30,17.125,12.5625,0,6.125,1.625
DBSingleClientW-PT-d0m06,16,575,35.9375,20.25,14.6875,0,6.5625,2.375
DBSingleClientW-PT-d0m07,16,248,15.5,7.8125,6.5,0,3.0625,0.5625
