File,NumProperties,TotalSize,AvgSize,AvgAtomicComplexity,AvgNumAtoms,AvgSimpleAtoms,AvgComparisonAtoms,AvgBooleanAtoms
BridgeAndVehicles-COL-V20P20N50,16,390,24.375,11.6875,6.8125,0,2.9375,1.9375
BridgeAndVehicles-COL-V50P20N10,16,511,31.9375,18.3125,7.1875,0,5.875,2.1875
BridgeAndVehicles-COL-V50P20N20,16,407,25.4375,12.625,6.4375,0,3.875,1.625
BridgeAndVehicles-COL-V50P20N50,16,522,32.625,17.75,7.375,0,6.0625,1.875
BridgeAndVehicles-COL-V50P50N10,16,341,21.3125,11.3125,5.875,0,3.6875,1.3125
BridgeAndVehicles-COL-V50P50N20,16,414,25.875,13.625,6.75,0,5.5,0.875
BridgeAndVehicles-COL-V50P50N50,16,475,29.6875,15.75,7.4375,0,4.875,2
BridgeAndVehicles-COL-V80P20N10,16,428,26.75,14.1875,6.625,0,4.9375,1.4375
BridgeAndVehicles-COL-V80P20N20,16,258,16.125,9,4.4375,0,3.375,0.75
BridgeAndVehicles-COL-V80P20N50,16,493,30.8125,16.125,7.0625,0,5.0625,2
BridgeAndVehicles-COL-V80P50N10,16,421,26.3125,14.5,6.75,0,4.8125,1.625
BridgeAndVehicles-COL-V80P50N20,16,501,31.3125,17.25,7.5,0,5.0625,2.375
BridgeAndVehicles-COL-V80P50N50,16,267,16.6875,8.5625,4.75,0,2.6875,1.0625
BridgeAndVehicles-PT-V04P05N02,16,410,25.625,14.9375,8.1875,0,5.125,1.5625
BridgeAndVehicles-PT-V10P10N10,16,401,25.0625,14.75,8.625,0,5.125,1.5
BridgeAndVehicles-PT-V20P10N10,16,301,18.8125,9.9375,6.625,0,2.8125,1.4375
BridgeAndVehicles-PT-V20P10N20,16,419,26.1875,13.25,6.875,0,4.5625,1.375
BridgeAndVehicles-PT-V20P10N50,16,399,24.9375,13.0625,7.1875,0,4.5625,1.3125
BridgeAndVehicles-PT-V20P20N10,16,549,34.3125,17.6875,11.5,0,4.625,2.8125
BridgeAndVehicles-PT-V20P20N20,16,487,30.4375,18.25,11.125,0,5.9375,2.125
BridgeAndVehicles-PT-V20P20N50,16,415,25.9375,12.625,7.9375,0,3.3125,2
BridgeAndVehicles-PT-V50P20N10,16,431,26.9375,14.875,8.0625,0,5,1.625
BridgeAndVehicles-PT-V50P20N20,16,332,20.75,10.125,5.8125,0,3.1875,1.25
BridgeAndVehicles-PT-V50P20N50,16,482,30.125,16.25,7.75,0,5.6875,1.625
BridgeAndVehicles-PT-V50P50N10,16,293,18.3125,10.1875,6.3125,0,3.6875,0.9375
BridgeAndVehicles-PT-V50P50N20,16,338,21.125,11.875,7.375,0,4.25,1.125
BridgeAndVehicles-PT-V50P50N50,16,400,25,13.25,7.3125,0,4.5625,1.375
BridgeAndVehicles-PT-V80P20N10,16,422,26.375,14.75,8.375,0,5.125,1.5
BridgeAndVehicles-PT-V80P20N20,16,341,21.3125,11.9375,7.0625,0,4.1875,1.1875
BridgeAndVehicles-PT-V80P20N50,16,474,29.625,14.5,7.25,0,4.625,1.75
BridgeAndVehicles-PT-V80P50N10,16,465,29.0625,15.8125,9.25,0,5.1875,1.8125
BridgeAndVehicles-PT-V80P50N20,16,486,30.375,16.9375,9.75,0,5.75,1.8125
BridgeAndVehicles-PT-V80P50N50,16,353,22.0625,10.875,7.25,0,3.375,1.375
BusinessProcesses-PT-01,16,484,30.25,16.1875,12.1875,0,5.5625,1.6875
BusinessProcesses-PT-02,16,378,23.625,12.0625,8.9375,0,3.6875,1.5625
BusinessProcesses-PT-03,16,457,28.5625,15.25,10.75,0,5.1875,1.625
BusinessProcesses-PT-04,16,541,33.8125,17.3125,12.0625,0,5.5625,2.0625
BusinessProcesses-PT-05,16,351,21.9375,12,8.625,0,3.5625,1.625
BusinessProcesses-PT-06,16,460,28.75,14.4375,10.375,0,4.6875,1.6875
BusinessProcesses-PT-07,16,445,27.8125,15.75,10.9375,0,5.625,1.5
BusinessProcesses-PT-08,16,300,18.75,10.25,7.25,0,3.8125,0.875
BusinessProcesses-PT-09,16,391,24.4375,14.375,10.0625,0,5.125,1.375
BusinessProcesses-PT-10,16,434,27.125,15.3125,11.375,0,5.5,1.4375
BusinessProcesses-PT-11,16,329,20.5625,12.0625,8.4375,0,4.25,1.1875
BusinessProcesses-PT-12,16,414,25.875,13.1875,9.0625,0,4.625,1.3125
BusinessProcesses-PT-13,16,398,24.875,12.6875,9.625,0,4.375,1.3125
BusinessProcesses-PT-14,16,296,18.5,9.6875,7.375,0,3.0625,1.1875
BusinessProcesses-PT-15,16,454,28.375,16,11,0,5.1875,1.875
BusinessProcesses-PT-16,16,373,23.3125,12.5,9,0,4.1875,1.375
BusinessProcesses-PT-17,16,354,22.125,11.6875,8.5625,0,4.25,1.0625
BusinessProcesses-PT-18,16,318,19.875,10.3125,7.1875,0,3.375,1.1875
BusinessProcesses-PT-19,16,375,23.4375,12.5,10.0625,0,4,1.5
BusinessProcesses-PT-20,16,425,26.5625,14.125,10.625,0,4.625,1.625
CANConstruction-PT-005,16,359,22.4375,11.6875,8.1875,0,3.875,1.3125
CANConstruction-PT-010,16,542,33.875,18.875,14.125,0,6.0625,2.25
CANConstruction-PT-020,16,405,25.3125,12.0625,9.1875,0,3.6875,1.5625
CANConstruction-PT-030,16,474,29.625,16.3125,12.1875,0,5.625,1.6875
CANConstruction-PT-040,16,479,29.9375,16.875,12.875,0,5.25,2.125
CANConstruction-PT-050,16,319,19.9375,11.5625,8.625,0,4.375,0.9375
CANConstruction-PT-060,16,615,38.4375,20.625,15,0,6.1875,2.75
CANConstruction-PT-070,16,576,36,20.25,14.625,0,6.75,2.25
CANConstruction-PT-080,16,411,25.6875,13.375,10.3125,0,4.8125,1.25
CANConstruction-PT-090,16,464,29,16,11.5,0,5.5625,1.625
CANConstruction-PT-100,16,470,29.375,14.8125,10.1875,0,4.875,1.6875
CSRepetitions-COL-02,16,377,23.5625,12.9375,4.125,0,3.75,1.8125
CSRepetitions-COL-03,16,366,22.875,12.5,4.0625,0,3.8125,1.625
CSRepetitions-COL-04,16,398,24.875,14.5,4.1875,0,4.8125,1.625
CSRepetitions-COL-05,16,391,24.4375,12.4375,3.9375,0,3.875,1.5625
CSRepetitions-COL-07,16,523,32.6875,18.375,4.5,0,5.625,2.375
CSRepetitions-COL-10,16,463,28.9375,16.5,4.75,0,5.625,1.75
CSRepetitions-PT-02,16,406,25.375,13.875,5.125,0,4.5,1.625
CSRepetitions-PT-03,16,425,26.5625,14.8125,6.8125,0,4.125,2.1875
CSRepetitions-PT-04,16,402,25.125,13.75,7,0,4.625,1.5
CSRepetitions-PT-05,16,392,24.5,12.5625,6.3125,0,4.125,1.4375
CSRepetitions-PT-07,16,361,22.5625,12,5.1875,0,4.125,1.25
CSRepetitions-PT-10,16,522,32.625,17.8125,9.6875,0,6,1.9375
CircadianClock-PT-000001,16,320,20,11.1875,6.0625,0,3.4375,1.4375
CircadianClock-PT-000010,16,251,15.6875,8.875,4.375,0,2.9375,1
CircadianClock-PT-000100,16,348,21.75,12.75,6.0625,0,4.5,1.25
CircadianClock-PT-001000,16,325,20.3125,11.625,5.8125,0,4.5,0.875
CircadianClock-PT-010000,16,461,28.8125,17.6875,7.625,0,5.75,2.0625
CircadianClock-PT-100000,16,391,24.4375,13.125,6.5625,0,4.6875,1.25
CircularTrains-PT-012,16,448,28,15.9375,8.1875,0,5.625,1.5625
CircularTrains-PT-024,16,374,23.375,13.0625,7.5625,0,4.5625,1.3125
CircularTrains-PT-048,16,464,29,15.9375,10.25,0,5.25,1.8125
CircularTrains-PT-096,16,334,20.875,11,8.0625,0,3.0625,1.625
CircularTrains-PT-192,16,374,23.375,12.25,8.75,0,4.0625,1.375
CircularTrains-PT-384,16,318,19.875,10.375,7.25,0,3.6875,1
CircularTrains-PT-768,16,310,19.375,9.75,7.6875,0,3.1875,1.125
ClientsAndServers-PT-N0001P0,16,567,35.4375,20.4375,9.9375,0,7.3125,1.9375
ClientsAndServers-PT-N0002P0,16,391,24.4375,12.9375,7.875,0,3.9375,1.6875
ClientsAndServers-PT-N0002P1,16,384,24,12.5,7.8125,0,4.375,1.25
ClientsAndServers-PT-N0005P0,16,269,16.8125,9.125,5.6875,0,3.0625,1
ClientsAndServers-PT-N0005P1,16,245,15.3125,7.875,4.875,0,3,0.625
ClientsAndServers-PT-N0010P0,16,331,20.6875,10.625,6.0625,0,3.8125,1
ClientsAndServers-PT-N0010P1,16,412,25.75,14.5625,7.5,0,5.5,1.1875
ClientsAndServers-PT-N0010P2,16,457,28.5625,15.8125,9,0,5.375,1.6875
ClientsAndServers-PT-N0020P0,16,502,31.375,16.6875,8.6875,0,5.8125,1.6875
ClientsAndServers-PT-N0020P1,16,259,16.1875,9.875,5.3125,0,3.8125,0.75
ClientsAndServers-PT-N0020P2,16,487,30.4375,16.375,9,0,4.625,2.375
ClientsAndServers-PT-N0020P3,16,418,26.125,14.3125,8.375,0,5,1.4375
ClientsAndServers-PT-N0020P4,16,412,25.75,13.5,7.0625,0,4.5,1.5
ClientsAndServers-PT-N0050P0,16,329,20.5625,11.75,6.375,0,4.375,1
ClientsAndServers-PT-N0100P0,16,540,33.75,18.8125,10.4375,0,5.1875,2.8125
ClientsAndServers-PT-N0200P0,16,595,37.1875,19.75,10.875,0,6.6875,2.125
ClientsAndServers-PT-N0500P0,16,241,15.0625,8,5.125,0,2.6875,0.875
ClientsAndServers-PT-N1000P0,16,336,21,11.125,6.5,0,4.0625,1
ClientsAndServers-PT-N2000P0,16,426,26.625,13.75,8.0625,0,4.25,1.75
ClientsAndServers-PT-N5000P0,16,412,25.75,14.0625,8.1875,0,3.9375,2.0625
CloudDeployment-PT-2a,16,507,31.6875,17.125,11.4375,0,5.9375,1.75
CloudDeployment-PT-2b,16,412,25.75,13.75,9.625,0,5,1.25
CloudDeployment-PT-3a,16,312,19.5,10.25,6.5625,0,3.4375,1.125
CloudDeployment-PT-3b,16,488,30.5,16.5625,12.4375,0,5.5625,1.8125
CloudDeployment-PT-4a,16,416,26,14.75,10.125,0,5.3125,1.375
CloudDeployment-PT-4b,16,442,27.625,14.6875,11.125,0,4.625,1.8125
CloudDeployment-PT-5a,16,383,23.9375,12.25,8.4375,0,4.25,1.25
CloudDeployment-PT-5b,16,434,27.125,15.8125,12.125,0,5.75,1.4375
CloudDeployment-PT-6a,16,442,27.625,15,10.5,0,5.25,1.5
CloudDeployment-PT-6b,16,347,21.6875,10.9375,8.125,0,4.25,0.8125
CloudDeployment-PT-7a,16,428,26.75,14.75,10.6875,0,4.75,1.75
CloudDeployment-PT-7b,16,392,24.5,12.625,10.125,0,3.875,1.625
CloudOpsManagement-PT-00002by00001,16,251,15.6875,7.8125,5,0,2.875,0.6875
CloudOpsManagement-PT-00005by00002,16,411,25.6875,13.9375,7.5,0,5.1875,1.1875
CloudOpsManagement-PT-00010by00005,16,435,27.1875,14.75,8.625,0,5.3125,1.375
CloudOpsManagement-PT-00020by00010,16,585,36.5625,20.3125,10.3125,0,6.5,2.4375
CloudOpsManagement-PT-00040by00020,16,402,25.125,14,8.0625,0,4.75,1.5
CloudOpsManagement-PT-00080by00040,16,260,16.25,8.8125,5.8125,0,3.5625,0.5625
CloudOpsManagement-PT-00160by00080,16,308,19.25,10.4375,6.375,0,3.625,1.0625
CloudOpsManagement-PT-00320by00160,16,446,27.875,16.25,9.125,0,5.3125,1.875
CloudOpsManagement-PT-00640by00320,16,399,24.9375,13.25,8.3125,0,4.75,1.25
CloudOpsManagement-PT-01280by00640,16,455,28.4375,16,9.0625,0,5.1875,1.875
CloudOpsManagement-PT-02560by01280,16,233,14.5625,7.625,4.1875,0,3.0625,0.5
CloudOpsManagement-PT-05120by02560,16,426,26.625,14.8125,8.125,0,4.875,1.6875
CloudOpsManagement-PT-10240by05120,16,565,35.3125,19.5,10.625,0,6.1875,2.375
CloudOpsManagement-PT-20480by10240,16,342,21.375,12.5625,7.125,0,4.5,1.1875
CloudReconfiguration-PT-301,16,440,27.5,13.6875,10.875,0,3.9375,1.9375
CloudReconfiguration-PT-302,16,458,28.625,16.0625,11.8125,0,5.3125,1.8125
CloudReconfiguration-PT-303,16,481,30.0625,18.5,13.9375,0,5.6875,2.375
CloudReconfiguration-PT-304,16,264,16.5,8.4375,6.125,0,2.8125,0.9375
CloudReconfiguration-PT-305,16,402,25.125,13.3125,9.875,0,4.3125,1.5625
CloudReconfiguration-PT-306,16,396,24.75,13.6875,9.6875,0,5.0625,1.1875
CloudReconfiguration-PT-307,16,359,22.4375,11.4375,9.1875,0,3.75,1.3125
CloudReconfiguration-PT-308,16,370,23.125,11.875,8.5625,0,3.875,1.375
CloudReconfiguration-PT-309,16,440,27.5,15.5,10.5625,0,5.3125,1.625
CloudReconfiguration-PT-310,16,330,20.625,11.8125,8.6875,0,4.6875,0.8125
CloudReconfiguration-PT-311,16,450,28.125,15.0625,10.875,0,4.4375,2.0625
CloudReconfiguration-PT-312,16,442,27.625,15.4375,11.3125,0,5,1.8125
CloudReconfiguration-PT-313,16,495,30.9375,17.625,12.8125,0,6,1.875
CloudReconfiguration-PT-314,16,437,27.3125,15.4375,10.75,0,5.375,1.5625
CloudReconfiguration-PT-315,16,386,24.125,14.125,10.875,0,5,1.375
CloudReconfiguration-PT-316,16,351,21.9375,11.5,8.125,0,3.875,1.25
CloudReconfiguration-PT-317,16,328,20.5,10.625,7.5,0,4,0.875
CloudReconfiguration-PT-318,16,478,29.875,16.6875,12.375,0,5.4375,1.9375
CloudReconfiguration-PT-319,16,308,19.25,10.25,8.625,0,3.25,1.25
CloudReconfiguration-PT-320,16,399,24.9375,13.75,10.3125,0,4.4375,1.625
CloudReconfiguration-PT-401,16,452,28.25,16.0625,11.125,0,5.6875,1.5625
CloudReconfiguration-PT-402,16,410,25.625,13.375,9.5625,0,5,1.125
DES-PT-00a,16,384,24,13.0625,8.875,0,4.5625,1.3125
DES-PT-00b,16,298,18.625,10.125,7.625,0,3.75,0.875
DES-PT-01a,16,380,23.75,12.375,8.4375,0,4.125,1.375
DES-PT-01b,16,241,15.0625,6.9375,5.0625,0,2.25,0.8125
DES-PT-02a,16,573,35.8125,18.0625,13.25,0,5.375,2.4375
DES-PT-02b,16,390,24.375,13.625,9.1875,0,4.1875,1.75
DES-PT-05a,16,337,21.0625,11.125,7.75,0,3.6875,1.25
DES-PT-05b,16,398,24.875,13.5,9.75,0,5.0625,1.125
DES-PT-10a,16,351,21.9375,11.9375,8.9375,0,3.4375,1.6875
DES-PT-10b,16,395,24.6875,12.75,9.3125,0,4.125,1.5
DES-PT-20a,16,328,20.5,10.5,8,0,3.5625,1.125
DES-PT-20b,16,414,25.875,14.625,10.3125,0,5.625,1.125
DES-PT-30a,16,295,18.4375,10.125,7.0625,0,3.75,0.875
DES-PT-30b,16,402,25.125,13.875,10.375,0,5.0625,1.25
DES-PT-40a,16,440,27.5,13.6875,10.875,0,4.125,1.8125
DES-PT-40b,16,513,32.0625,17.1875,12.75,0,6.0625,1.6875
DES-PT-50a,16,371,23.1875,12.5625,10.5625,0,3.9375,1.5625
DES-PT-50b,16,454,28.375,15.5625,11.1875,0,5.625,1.4375
DES-PT-60a,16,371,23.1875,11.9375,8.25,0,4,1.3125
DES-PT-60b,16,466,29.125,14.625,11.1875,0,4.6875,1.75
DLCflexbar-PT-2a,16,384,24,13.5,9.5625,0,4.5,1.5
DLCflexbar-PT-2b,16,367,22.9375,12.25,9.25,0,3.875,1.5
DLCflexbar-PT-3a,16,441,27.5625,14.4375,10.625,0,4.5,1.8125
DLCflexbar-PT-3b,16,446,27.875,14.875,10.875,0,5,1.625
DLCflexbar-PT-4a,16,384,24,12.8125,9.9375,0,3.6875,1.8125
DLCflexbar-PT-4b,16,413,25.8125,13.875,10.375,0,4.5,1.625
DLCflexbar-PT-5a,16,343,21.4375,11.9375,8.375,0,4.375,1.0625
DLCflexbar-PT-5b,16,444,27.75,14.6875,11.4375,0,5,1.5625
DLCflexbar-PT-6a,16,328,20.5,10.3125,7.375,0,3.375,1.1875
DLCflexbar-PT-6b,16,339,21.1875,11.6875,9.0625,0,3.875,1.3125
DLCflexbar-PT-7a,16,543,33.9375,17.3125,12.6875,0,5.1875,2.3125
DLCflexbar-PT-7b,16,412,25.75,14.375,10.5625,0,4.5625,1.75
DLCflexbar-PT-8a,16,456,28.5,15.1875,10.8125,0,5.25,1.5625
DLCflexbar-PT-8b,16,256,16,8.25,6,0,3,0.75
DLCround-PT-03a,16,504,31.5,17.4375,11.4375,0,5.8125,1.9375
DLCround-PT-03b,16,340,21.25,11.625,8.0625,0,3.9375,1.25
DLCround-PT-04a,16,317,19.8125,11.625,8.875,0,3.5625,1.5
DLCround-PT-04b,16,421,26.3125,14.75,10.8125,0,4.5625,1.875
DLCround-PT-05a,16,467,29.1875,16.8125,11.625,0,6.0625,1.5625
DLCround-PT-05b,16,387,24.1875,13.6875,9.375,0,4.6875,1.4375
DLCround-PT-06a,16,365,22.8125,12.5,7.9375,0,4.375,1.25
DLCround-PT-06b,16,322,20.125,11.4375,8.0625,0,4.5,0.8125
DLCround-PT-07a,16,464,29,15.125,11.625,0,4,2.375
DLCround-PT-07b,16,368,23,10.75,8.125,0,3.3125,1.375
DLCround-PT-08a,16,425,26.5625,14.0625,9.5625,0,4.875,1.4375
DLCround-PT-08b,16,430,26.875,14.0625,10.25,0,4.875,1.4375
DLCround-PT-09a,16,368,23,12.5625,9.1875,0,4.3125,1.3125
DLCround-PT-09b,16,293,18.3125,9.875,7.5625,0,3.25,1.125
DLCround-PT-10a,16,393,24.5625,13.9375,10.5625,0,4.4375,1.6875
DLCround-PT-10b,16,436,27.25,15.375,10.9375,0,5.25,1.625
DLCround-PT-11a,16,390,24.375,12.9375,8.3125,0,4.3125,1.4375
DLCround-PT-11b,16,303,18.9375,10,7.4375,0,3.6875,0.875
DLCround-PT-12a,16,358,22.375,11.0625,7.5625,0,3.5625,1.3125
DLCround-PT-12b,16,397,24.8125,14.25,9.9375,0,5.625,1
DLCround-PT-13a,16,390,24.375,13.625,10.125,0,4.5625,1.5
DLCround-PT-13b,16,415,25.9375,13,10.0625,0,4.4375,1.375
DLCshifumi-PT-2a,16,442,27.625,14.8125,11.625,0,4.875,1.6875
DLCshifumi-PT-2b,16,351,21.9375,11.6875,8.0625,0,4.0625,1.1875
DLCshifumi-PT-3a,16,444,27.75,14.875,10.625,0,4.8125,1.75
DLCshifumi-PT-3b,16,461,28.8125,16.5625,11.6875,0,5.375,1.9375
DLCshifumi-PT-4a,16,409,25.5625,13.625,9.5625,0,4.9375,1.25
DLCshifumi-PT-4b,16,589,36.8125,20.8125,15.625,0,6.9375,2.3125
DLCshifumi-PT-5a,16,387,24.1875,13.875,10,0,4.875,1.375
DLCshifumi-PT-5b,16,295,18.4375,9.3125,7.0625,0,3.625,0.6875
DLCshifumi-PT-6a,16,357,22.3125,12.125,8.75,0,4.1875,1.25
DLCshifumi-PT-6b,16,608,38,19.875,15.0625,0,6,2.625
DNAwalker-PT-01track12Block1,16,386,24.125,13.0625,6.125,0,4,1.6875
DNAwalker-PT-02track12Block2,16,320,20,12.125,6.25,0,4,1.375
DNAwalker-PT-03track12BlockBoth,16,352,22,12.4375,5.8125,0,4.4375,1.1875
DNAwalker-PT-04track28LL,16,310,19.375,9.875,6.75,0,3.625,0.875
DNAwalker-PT-05track28LR,16,453,28.3125,16.625,9.1875,0,5.5,1.875
DNAwalker-PT-06track28RL,16,344,21.5,10.75,7.375,0,3.3125,1.375
DNAwalker-PT-07track28RR,16,439,27.4375,15.1875,8.8125,0,5.25,1.5625
DNAwalker-PT-08ringLL,16,320,20,10.0625,5.875,0,3.625,0.9375
DNAwalker-PT-09ringLR,16,326,20.375,11,6.4375,0,3.25,1.5
DNAwalker-PT-10ringRL,16,375,23.4375,13.0625,7.875,0,4,1.6875
DNAwalker-PT-11ringRR,16,326,20.375,11.0625,6.1875,0,3.75,1.1875
DNAwalker-PT-12ringLLLarge,16,442,27.625,15,8.375,0,5.0625,1.625
DNAwalker-PT-13ringRLLarge,16,395,24.6875,12.75,7.8125,0,4.3125,1.375
DNAwalker-PT-14ringLRLarge,16,391,24.4375,13,6.9375,0,4.625,1.25
DNAwalker-PT-15ringRRLarge,16,538,33.625,18.125,9.9375,0,5.875,2.125
DNAwalker-PT-16redondantChoiceR,16,438,27.375,14.9375,8.5625,0,5.5,1.3125
DNAwalker-PT-17redondantChoiceL,16,348,21.75,11.75,8,0,4,1.25
