File,NumProperties,TotalSize,AvgSize,AvgAtomicComplexity,AvgNumAtoms,AvgSimpleAtoms,AvgComparisonAtoms,AvgBooleanAtoms
AirplaneLD-COL-0100,16,112,7,3.9375,3.3125,0,1.3125,0.4375
AirplaneLD-COL-0200,16,124,7.75,4.375,3.8125,0,1.25,0.625
AirplaneLD-COL-0500,16,135,8.4375,4.6875,4.0625,0,1.3125,0.6875
AirplaneLD-COL-1000,16,152,9.5,4.625,3.8125,0,1.375,0.625
AirplaneLD-COL-2000,16,150,9.375,4.625,4.5,0,1,0.875
AirplaneLD-COL-4000,16,113,7.0625,4.4375,3.75,0,1.375,0.5625
AirplaneLD-PT-0010,16,133,8.3125,4.625,4.5625,0,1.1875,0.75
AirplaneLD-PT-0020,16,138,8.625,4,3.75,0,1.25,0.5
AirplaneLD-PT-0050,16,138,8.625,5.25,3.875,0,1.5,0.75
AirplaneLD-PT-0100,16,116,7.25,4.375,3.5625,0,1.4375,0.5
AirplaneLD-PT-0200,16,127,7.9375,4.5,3.75,0,1.5,0.5
AirplaneLD-PT-0500,16,128,8,4.3125,4.0625,0,1.125,0.6875
AirplaneLD-PT-1000,16,151,9.4375,5.125,5,0,1.25,0.875
AirplaneLD-PT-2000,16,166,10.375,5.25,5.375,0,1.125,1
AirplaneLD-PT-4000,16,135,8.4375,4.6875,4.1875,0,1.3125,0.6875
Angiogenesis-PT-01,16,108,6.75,4.5,4.1875,0,1.125,0.75
Angiogenesis-PT-05,16,152,9.5,5.5,4.625,0,1.625,0.75
Angiogenesis-PT-10,16,91,5.6875,3.25,3,0,0.875,0.5
Angiogenesis-PT-15,16,119,7.4375,3.875,4.125,0,0.8125,0.75
Angiogenesis-PT-20,16,99,6.1875,3.875,3.5625,0,1.1875,0.5
Angiogenesis-PT-25,16,121,7.5625,4.375,4,0,1.4375,0.5
Angiogenesis-PT-50,16,161,10.0625,5.5,5.75,0,1.0625,1.125
AutoFlight-PT-01a,16,85,5.3125,3.6875,2.8125,0,1.5625,0.1875
AutoFlight-PT-01b,16,134,8.375,5.1875,3.9375,0,1.9375,0.4375
AutoFlight-PT-02a,16,132,8.25,5.375,4.875,0,1.5625,0.75
AutoFlight-PT-02b,16,140,8.75,4.875,4.8125,0,1.125,0.875
AutoFlight-PT-03a,16,95,5.9375,3.8125,3.1875,0,1.25,0.4375
AutoFlight-PT-03b,16,125,7.8125,3.8125,4.25,0,1.0625,0.5625
AutoFlight-PT-04a,16,134,8.375,5.0625,5.125,0,1.5,0.6875
AutoFlight-PT-04b,16,142,8.875,4.5625,4.625,0,1.25,0.6875
AutoFlight-PT-05a,16,126,7.875,4.25,4.25,0,1,0.75
AutoFlight-PT-05b,16,140,8.75,4.8125,4.9375,0,1.1875,0.8125
AutoFlight-PT-06a,16,157,9.8125,5.875,4.9375,0,2.1875,0.5
AutoFlight-PT-06b,16,122,7.625,3.9375,4,0,1.125,0.5625
AutoFlight-PT-12a,16,133,8.3125,4.625,4.4375,0,1.375,0.625
AutoFlight-PT-12b,16,116,7.25,4,4,0,0.875,0.75
AutoFlight-PT-24a,16,115,7.1875,4.125,3.5625,0,1.3125,0.5
AutoFlight-PT-24b,16,144,9,5.1875,5.0625,0,1.375,0.8125
AutoFlight-PT-48a,16,159,9.9375,6,5.75,0,1.875,0.75
AutoFlight-PT-48b,16,184,11.5,6.5625,6.625,0,1.6875,1.0625
AutoFlight-PT-96a,16,191,11.9375,6.875,6.6875,0,1.5625,1.25
AutoFlight-PT-96b,16,131,8.1875,4.9375,5.6875,0,1.25,0.8125
BART-COL-002,16,154,9.625,6.375,2.875,0,1.875,0.875
BART-COL-005,16,145,9.0625,4.9375,3,0,1.4375,0.6875
BART-COL-010,16,49,3.0625,2.6875,1.75,0,1.0625,0.1875
BART-COL-020,16,128,8,4.375,2.5,0,1.0625,0.75
BART-COL-030,16,108,6.75,4.375,2.5,0,1.4375,0.5
BART-COL-040,16,147,9.1875,5.4375,2.5625,0,1.875,0.5625
BART-COL-050,16,111,6.9375,4.25,2.3125,0,0.8125,0.875
BART-COL-060,16,126,7.875,3.75,2.625,0,0.75,0.75
BART-PT-002,16,140,8.75,4.1875,4.25,0,0.875,0.8125
BART-PT-005,16,106,6.625,3.875,3.1875,0,1.375,0.375
BART-PT-010,16,137,8.5625,4.8125,4.3125,0,1.1875,0.8125
BART-PT-020,16,133,8.3125,4.9375,4.6875,0,1.625,0.5625
BART-PT-030,16,115,7.1875,4,3.75,0,1.4375,0.375
BART-PT-040,16,130,8.125,4.5,4.375,0,1.125,0.75
BART-PT-050,16,140,8.75,4.5,4.625,0,1.3125,0.625
BART-PT-060,16,128,8,4.3125,4.0625,0,1.5,0.4375
BridgeAndVehicles-COL-V04P05N02,16,124,7.75,4.25,3.375,0,1.1875,0.625
BridgeAndVehicles-COL-V10P10N10,16,97,6.0625,3.5625,2.875,0,1.125,0.4375
BridgeAndVehicles-COL-V20P10N10,16,155,9.6875,5.1875,3.6875,0,1.1875,0.9375
BridgeAndVehicles-COL-V20P10N20,16,103,6.4375,3.8125,3.25,0,1.0625,0.5625
BridgeAndVehicles-COL-V20P10N50,16,149,9.3125,5.3125,4.4375,0,1.25,0.9375
BridgeAndVehicles-COL-V20P20N10,16,121,7.5625,4.3125,3.8125,0,1.125,0.6875
BridgeAndVehicles-COL-V20P20N20,16,166,10.375,5.75,4.75,0,1.5625,0.875
BridgeAndVehicles-COL-V20P20N50,16,138,8.625,4.5,3.4375,0,0.9375,0.875
BridgeAndVehicles-COL-V50P20N10,16,150,9.375,4.9375,4.1875,0,1.25,0.8125
BridgeAndVehicles-COL-V50P20N20,16,125,7.8125,4.5,3.75,0,1.125,0.75
BridgeAndVehicles-COL-V50P20N50,16,114,7.125,3.5625,3.1875,0,0.9375,0.5625
BridgeAndVehicles-COL-V50P50N10,16,122,7.625,4.5625,3.875,0,1.4375,0.5625
BridgeAndVehicles-COL-V50P50N20,16,108,6.75,4.0625,3,0,1.1875,0.5625
BridgeAndVehicles-COL-V50P50N50,16,123,7.6875,3.875,3.6875,0,0.8125,0.75
BridgeAndVehicles-COL-V80P20N10,16,183,11.4375,5.625,4.6875,0,1.125,1.125
BridgeAndVehicles-COL-V80P20N20,16,159,9.9375,5.1875,4.25,0,1.375,0.8125
BridgeAndVehicles-COL-V80P20N50,16,106,6.625,3.8125,3.125,0,1.0625,0.5625
BridgeAndVehicles-COL-V80P50N10,16,126,7.875,4.3125,3.8125,0,1.125,0.6875
BridgeAndVehicles-COL-V80P50N20,16,114,7.125,4,3.3125,0,1.25,0.5
BridgeAndVehicles-COL-V80P50N50,16,106,6.625,3.875,2.625,0,1,0.625
BridgeAndVehicles-PT-V04P05N02,16,118,7.375,4.5,3.75,0,1.5,0.5
BridgeAndVehicles-PT-V10P10N10,16,130,8.125,4.25,3.875,0,1.1875,0.625
BridgeAndVehicles-PT-V20P10N10,16,129,8.0625,4.125,3.875,0,1.125,0.625
BridgeAndVehicles-PT-V20P10N20,16,109,6.8125,3.625,3.75,0,0.875,0.625
BridgeAndVehicles-PT-V20P10N50,16,151,9.4375,5.3125,4.8125,0,1.625,0.6875
BridgeAndVehicles-PT-V20P20N10,16,126,7.875,4.4375,3.5625,0,1.375,0.5625
BridgeAndVehicles-PT-V20P20N20,16,157,9.8125,5.4375,4.625,0,1.5,0.8125
BridgeAndVehicles-PT-V20P20N50,16,129,8.0625,4.4375,4.0625,0,0.8125,0.9375
BridgeAndVehicles-PT-V50P20N10,16,109,6.8125,4.3125,3.3125,0,1.3125,0.5625
BridgeAndVehicles-PT-V50P20N20,16,139,8.6875,4.9375,4.3125,0,1.25,0.8125
BridgeAndVehicles-PT-V50P20N50,16,116,7.25,4,3.6875,0,0.875,0.75
BridgeAndVehicles-PT-V50P50N10,16,114,7.125,4.1875,3.5625,0,1.25,0.5625
BridgeAndVehicles-PT-V50P50N20,16,116,7.25,4.1875,3.75,0,1.25,0.5625
BridgeAndVehicles-PT-V50P50N50,16,154,9.625,5.125,5,0,1.25,0.875
BridgeAndVehicles-PT-V80P20N10,16,145,9.0625,5.1875,3.9375,0,1.5625,0.6875
BridgeAndVehicles-PT-V80P20N20,16,105,6.5625,4.0625,3.25,0,1.375,0.4375
BridgeAndVehicles-PT-V80P20N50,16,117,7.3125,4.125,3.5,0,1.5,0.375
BridgeAndVehicles-PT-V80P50N10,16,141,8.8125,4.625,4.375,0,0.8125,1
BridgeAndVehicles-PT-V80P50N20,16,131,8.1875,4.5,4.25,0,1.6875,0.375
BridgeAndVehicles-PT-V80P50N50,16,127,7.9375,4.1875,3.625,0,1.0625,0.6875
BusinessProcesses-PT-01,16,128,8,4.875,4.0625,0,1.6875,0.5
BusinessProcesses-PT-02,16,148,9.25,6,5.3125,0,1.6875,0.875
BusinessProcesses-PT-03,16,144,9,4.4375,4.8125,0,1,0.8125
BusinessProcesses-PT-04,16,149,9.3125,4.6875,5.25,0,1.125,0.8125
BusinessProcesses-PT-05,16,126,7.875,4.625,4.125,0,1.375,0.625
BusinessProcesses-PT-06,16,125,7.8125,4.9375,4,0,1.4375,0.6875
BusinessProcesses-PT-07,16,141,8.8125,4.9375,4.875,0,1.0625,0.9375
BusinessProcesses-PT-08,16,151,9.4375,5.75,5.3125,0,1.5625,0.875
BusinessProcesses-PT-09,16,132,8.25,4.6875,4.75,0,1.125,0.8125
BusinessProcesses-PT-10,16,141,8.8125,4.8125,4.8125,0,1.1875,0.8125
BusinessProcesses-PT-11,16,134,8.375,4.75,4.125,0,1.4375,0.625
BusinessProcesses-PT-12,16,134,8.375,4.5625,4.4375,0,1.625,0.4375
BusinessProcesses-PT-13,16,144,9,5,4.6875,0,1.375,0.75
BusinessProcesses-PT-14,16,109,6.8125,4.125,3.9375,0,1.125,0.625
BusinessProcesses-PT-15,16,146,9.125,4.125,5.125,0,1.125,0.625
BusinessProcesses-PT-16,16,126,7.875,4.6875,4.125,0,1.5,0.5625
BusinessProcesses-PT-17,16,130,8.125,4.4375,3.9375,0,1,0.8125
BusinessProcesses-PT-18,16,112,7,4.1875,3.5,0,1.25,0.5625
BusinessProcesses-PT-19,16,120,7.5,4.0625,4,0,1,0.6875
BusinessProcesses-PT-20,16,153,9.5625,5.5,5.5625,0,1.4375,0.875
CSRepetitions-COL-02,16,138,8.625,5.125,3.25,0,1.25,0.875
CSRepetitions-COL-03,16,125,7.8125,4.5625,2.625,0,1.25,0.6875
CSRepetitions-COL-04,16,146,9.125,5.6875,3.1875,0,1.25,1.0625
CSRepetitions-COL-05,16,136,8.5,4.4375,2.875,0,1.375,0.5625
CSRepetitions-COL-07,16,128,8,4.625,3.5625,0,1.1875,0.75
CSRepetitions-COL-10,16,148,9.25,4.5625,3.75,0,0.875,0.9375
CSRepetitions-PT-02,16,134,8.375,4.5625,3.1875,0,1.4375,0.5625
CSRepetitions-PT-03,16,175,10.9375,6.5625,4.1875,0,1.6875,1.0625
CSRepetitions-PT-04,16,101,6.3125,4,2.9375,0,1.25,0.5
CSRepetitions-PT-05,16,127,7.9375,4.5625,3.0625,0,1.4375,0.5625
CSRepetitions-PT-07,16,161,10.0625,5.5,5.4375,0,1.625,0.75
CSRepetitions-PT-10,16,161,10.0625,5.625,5,0,1.3125,1
CircadianClock-PT-000001,16,133,8.3125,4.9375,4.125,0,1.25,0.8125
CircadianClock-PT-000010,16,106,6.625,3.9375,3.4375,0,1.5,0.3125
CircadianClock-PT-000100,16,137,8.5625,4.3125,3.5,0,1.3125,0.5625
CircadianClock-PT-001000,16,94,5.875,3.25,3.0625,0,1.0625,0.375
CircadianClock-PT-010000,16,136,8.5,4.75,4.1875,0,1.0625,0.875
CircadianClock-PT-100000,16,122,7.625,4.5,3.0625,0,1.3125,0.625
CircularTrains-PT-012,16,101,6.3125,4.4375,3.5625,0,1.5625,0.4375
CircularTrains-PT-024,16,99,6.1875,3.5,2.5,0,1.1875,0.375
CircularTrains-PT-048,16,123,7.6875,4.125,3.75,0,1.3125,0.5
CircularTrains-PT-096,16,128,8,4.6875,4.5625,0,1.3125,0.6875
CircularTrains-PT-192,16,121,7.5625,4.1875,4,0,0.875,0.8125
CircularTrains-PT-384,16,129,8.0625,4.375,4.375,0,1.0625,0.75
CircularTrains-PT-768,16,132,8.25,4.6875,5.125,0,1.3125,0.6875
ClientsAndServers-PT-N0001P0,16,134,8.375,5.3125,4.25,0,1.8125,0.5625
ClientsAndServers-PT-N0002P0,16,114,7.125,4.625,3.4375,0,1.375,0.625
ClientsAndServers-PT-N0002P1,16,113,7.0625,4,3.6875,0,0.875,0.75
ClientsAndServers-PT-N0005P0,16,132,8.25,5,4.25,0,1.5625,0.625
ClientsAndServers-PT-N0005P1,16,112,7,4.3125,3.4375,0,1.6875,0.3125
ClientsAndServers-PT-N0010P0,16,173,10.8125,6.4375,4.6875,0,1.625,1.0625
ClientsAndServers-PT-N0010P1,16,140,8.75,4.625,4.875,0,1.375,0.625
ClientsAndServers-PT-N0010P2,16,88,5.5,3.0625,2.8125,0,1.0625,0.3125
ClientsAndServers-PT-N0020P0,16,113,7.0625,4.0625,3.5625,0,1.375,0.4375
ClientsAndServers-PT-N0020P1,16,90,5.625,3.6875,3.0625,0,1.375,0.3125
ClientsAndServers-PT-N0020P2,16,115,7.1875,4.5,3,0,1.3125,0.625
ClientsAndServers-PT-N0020P3,16,146,9.125,5.1875,4.125,0,1.5625,0.6875
ClientsAndServers-PT-N0020P4,16,134,8.375,5.25,4.3125,0,1.125,1
ClientsAndServers-PT-N0050P0,16,131,8.1875,4.3125,4.125,0,1.125,0.6875
ClientsAndServers-PT-N0100P0,16,135,8.4375,4.5,3.75,0,1.3125,0.625
ClientsAndServers-PT-N0200P0,16,110,6.875,4.5625,3.6875,0,1.625,0.4375
ClientsAndServers-PT-N0500P0,16,145,9.0625,5.875,4.75,0,2,0.625
ClientsAndServers-PT-N1000P0,16,143,8.9375,4.6875,4.375,0,0.9375,0.9375
ClientsAndServers-PT-N2000P0,16,99,6.1875,3.9375,3.125,0,1.3125,0.4375
ClientsAndServers-PT-N5000P0,16,145,9.0625,5.4375,4.8125,0,1.5,0.8125
CloudDeployment-PT-2a,16,115,7.1875,4.375,4.125,0,1.25,0.625
CloudDeployment-PT-2b,16,138,8.625,4.5625,4.4375,0,1.25,0.6875
CloudDeployment-PT-3a,16,114,7.125,3.875,3.4375,0,0.8125,0.75
CloudDeployment-PT-3b,16,134,8.375,5.25,4.25,0,1.875,0.5
CloudDeployment-PT-4a,16,155,9.6875,5.1875,5.25,0,1,1.0625
CloudDeployment-PT-4b,16,106,6.625,3.375,3.5,0,0.9375,0.5
CloudDeployment-PT-5a,16,126,7.875,4.625,4.3125,0,1.375,0.625
CloudDeployment-PT-5b,16,151,9.4375,5.1875,5.75,0,1.1875,0.9375
CloudDeployment-PT-6a,16,137,8.5625,4.9375,5,0,1.0625,0.9375
CloudDeployment-PT-6b,16,121,7.5625,4.3125,3.625,0,1.5,0.4375
CloudDeployment-PT-7a,16,150,9.375,5.75,5.75,0,1.375,1
CloudDeployment-PT-7b,16,181,11.3125,6.5625,6,0,1.6875,1.0625
CloudOpsManagement-PT-00002by00001,16,174,10.875,6.125,5.25,0,1.375,1.125
CloudOpsManagement-PT-00005by00002,16,119,7.4375,4.125,3.3125,0,1.3125,0.5
CloudOpsManagement-PT-00010by00005,16,122,7.625,4,3.8125,0,1.25,0.5
CloudOpsManagement-PT-00020by00010,16,137,8.5625,5.25,4.125,0,1.5,0.75
CloudOpsManagement-PT-00040by00020,16,125,7.8125,4.1875,3.5,0,1.4375,0.4375
CloudOpsManagement-PT-00080by00040,16,123,7.6875,4.125,4.0625,0,1.125,0.625
CloudOpsManagement-PT-00160by00080,16,134,8.375,4.9375,4.3125,0,1.25,0.8125
CloudOpsManagement-PT-00320by00160,16,111,6.9375,4.3125,3.375,0,1.5,0.4375
CloudOpsManagement-PT-00640by00320,16,152,9.5,5.5,5.3125,0,1.25,1
CloudOpsManagement-PT-01280by00640,16,180,11.25,6.125,5.4375,0,1.5625,1
CloudOpsManagement-PT-02560by01280,16,110,6.875,4.0625,3.375,0,1.1875,0.5625
CloudOpsManagement-PT-05120by02560,16,127,7.9375,4.875,4.375,0,1.3125,0.75
CloudOpsManagement-PT-10240by05120,16,117,7.3125,4.4375,3.9375,0,1.1875,0.6875
CloudOpsManagement-PT-20480by10240,16,117,7.3125,3.9375,4,0,1.125,0.5625
CloudReconfiguration-PT-301,16,156,9.75,5.125,5.75,0,1.0625,1
CloudReconfiguration-PT-302,16,128,8,4.5,4.4375,0,1.5,0.5
CloudReconfiguration-PT-303,16,147,9.1875,4.75,5.4375,0,1.0625,0.875
CloudReconfiguration-PT-304,16,167,10.4375,6.4375,6.1875,0,1.4375,1.1875
CloudReconfiguration-PT-305,16,127,7.9375,4.6875,4.4375,0,1.3125,0.6875
CloudReconfiguration-PT-306,16,140,8.75,5.625,4.5625,0,1.3125,1
CloudReconfiguration-PT-307,16,133,8.3125,4.75,4.875,0,1.625,0.5
CloudReconfiguration-PT-308,16,116,7.25,4.4375,4.1875,0,1.1875,0.6875
CloudReconfiguration-PT-309,16,128,8,4.75,4.0625,0,1.4375,0.625
CloudReconfiguration-PT-310,16,135,8.4375,5.4375,4.75,0,1.3125,0.9375
CloudReconfiguration-PT-311,16,117,7.3125,3.875,3.875,0,1,0.625
CloudReconfiguration-PT-312,16,114,7.125,4.1875,4.3125,0,1.0625,0.6875
CloudReconfiguration-PT-313,16,133,8.3125,4.9375,4.375,0,1.625,0.5625
CloudReconfiguration-PT-314,16,127,7.9375,5.5625,4.875,0,1.5625,0.8125
CloudReconfiguration-PT-315,16,122,7.625,4.3125,3.875,0,1.3125,0.5625
CloudReconfiguration-PT-316,16,105,6.5625,3.5,4.0625,0,1,0.5
CloudReconfiguration-PT-317,16,169,10.5625,6.5,6.3125,0,1.75,1
CloudReconfiguration-PT-318,16,134,8.375,4.8125,4.3125,0,1.375,0.6875
CloudReconfiguration-PT-319,16,128,8,4.75,4,0,1.25,0.75
CloudReconfiguration-PT-320,16,149,9.3125,5.3125,5.125,0,1.0625,1.0625
CloudReconfiguration-PT-401,16,124,7.75,3.9375,3.8125,0,1.3125,0.4375
CloudReconfiguration-PT-402,16,129,8.0625,4.375,4.125,0,1.25,0.625
DES-PT-00a,16,135,8.4375,4.5625,4.5625,0,1.25,0.6875
DES-PT-00b,16,110,6.875,4.0625,4.1875,0,1.375,0.4375
DES-PT-01a,16,157,9.8125,5.3125,5.8125,0,1.4375,0.8125
DES-PT-01b,16,118,7.375,4.5625,4,0,1.0625,0.8125
DES-PT-02a,16,125,7.8125,3.875,4.125,0,1,0.625
DES-PT-02b,16,126,7.875,4.5,4.1875,0,1.5,0.5
DES-PT-05a,16,128,8,4.0625,4.625,0,1.1875,0.5625
DES-PT-05b,16,118,7.375,4.4375,4,0,1.375,0.5625
DES-PT-10a,16,128,8,5,4.375,0,1.75,0.5
DES-PT-10b,16,111,6.9375,4.4375,4,0,1.5625,0.4375
DES-PT-20a,16,118,7.375,4.4375,3.625,0,1.75,0.3125
DES-PT-20b,16,121,7.5625,4.4375,4.875,0,1.1875,0.6875
DES-PT-30a,16,119,7.4375,4.375,4.0625,0,1.0625,0.75
DES-PT-30b,16,160,10,4.9375,6,0,1.0625,0.9375
DES-PT-40a,16,103,6.4375,4.125,3.75,0,1.125,0.625
DES-PT-40b,16,119,7.4375,4.0625,4.625,0,1,0.6875
DES-PT-50a,16,147,9.1875,5.375,5,0,1,1.125
DES-PT-50b,16,117,7.3125,4.375,3.875,0,1.625,0.375
DES-PT-60a,16,144,9,5.5,5.25,0,1.4375,0.875
DES-PT-60b,16,148,9.25,4.8125,5.4375,0,1.1875,0.8125
DLCflexbar-PT-2a,16,129,8.0625,4.75,4.375,0,1.25,0.75
DLCflexbar-PT-2b,16,171,10.6875,5.875,6.5,0,1.4375,1
DLCflexbar-PT-3a,16,97,6.0625,3.4375,3.25,0,1.0625,0.4375
DLCflexbar-PT-3b,16,134,8.375,4.9375,4.625,0,1.25,0.8125
DLCflexbar-PT-4a,16,95,5.9375,3.625,3.1875,0,1.4375,0.25
DLCflexbar-PT-4b,16,161,10.0625,5.375,5.6875,0,1,1.125
DLCflexbar-PT-5a,16,113,7.0625,4.375,3.375,0,1.4375,0.5
DLCflexbar-PT-5b,16,141,8.8125,4.9375,5.25,0,1.625,0.5625
DLCflexbar-PT-6a,16,141,8.8125,5.6875,5.125,0,1.625,0.8125
DLCflexbar-PT-6b,16,115,7.1875,4.375,3.875,0,1.25,0.625
DLCflexbar-PT-7a,16,110,6.875,3.6875,3.375,0,1.375,0.3125
DLCflexbar-PT-7b,16,123,7.6875,3.8125,4,0,0.875,0.6875
DLCflexbar-PT-8a,16,132,8.25,4.75,4.625,0,1.4375,0.625
DLCflexbar-PT-8b,16,149,9.3125,5.5,5.1875,0,1.25,1
DLCround-PT-03a,16,137,8.5625,4.5,4.4375,0,0.9375,0.875
DLCround-PT-03b,16,125,7.8125,4.625,4.25,0,1.5625,0.5
DLCround-PT-04a,16,124,7.75,4.4375,4.0625,0,1,0.8125
DLCround-PT-04b,16,122,7.625,4.5625,4.5,0,1.0625,0.8125
DLCround-PT-05a,16,141,8.8125,5.6875,4.8125,0,2,0.5625
DLCround-PT-05b,16,125,7.8125,3.8125,4.25,0,1.0625,0.5625
DLCround-PT-06a,16,126,7.875,4.5,4.375,0,1.3125,0.625
DLCround-PT-06b,16,181,11.3125,5.5625,6.1875,0,1.1875,1.0625
DLCround-PT-07a,16,148,9.25,5.9375,5.25,0,1.5625,0.9375
DLCround-PT-07b,16,104,6.5,4.1875,3.75,0,1.25,0.5625
DLCround-PT-08a,16,121,7.5625,4.625,3.75,0,1.75,0.375
DLCround-PT-08b,16,168,10.5,5.75,5.75,0,1.75,0.75
DLCround-PT-09a,16,129,8.0625,4.0625,4.875,0,0.8125,0.8125
DLCround-PT-09b,16,128,8,5,4.5625,0,1.5625,0.625
DLCround-PT-10a,16,152,9.5,5.625,5.4375,0,1.3125,1
DLCround-PT-10b,16,141,8.8125,4.6875,3.9375,0,1.5,0.5625
DLCround-PT-11a,16,119,7.4375,4.125,3.875,0,1.125,0.625
DLCround-PT-11b,16,172,10.75,6.125,5.9375,0,1.5625,1
DLCround-PT-12a,16,161,10.0625,6.0625,5.5,0,1.8125,0.8125
DLCround-PT-12b,16,133,8.3125,4.3125,4.875,0,1.125,0.6875
DLCround-PT-13a,16,103,6.4375,3.75,3.625,0,1.3125,0.375
DLCround-PT-13b,16,122,7.625,3.875,3.8125,0,1.375,0.375
DLCshifumi-PT-2a,16,105,6.5625,3.5625,2.9375,0,1.125,0.4375
DLCshifumi-PT-2b,16,132,8.25,5.125,4.4375,0,1.4375,0.75
DLCshifumi-PT-3a,16,172,10.75,6,6,0,1.875,0.75
DLCshifumi-PT-3b,16,137,8.5625,4.6875,4.8125,0,1.3125,0.6875
DLCshifumi-PT-4a,16,131,8.1875,4.3125,4.0625,0,0.9375,0.8125
DLCshifumi-PT-4b,16,111,6.9375,3.6875,4.0625,0,1.1875,0.4375
DLCshifumi-PT-5a,16,135,8.4375,4.5,4.1875,0,1.125,0.75
DLCshifumi-PT-5b,16,137,8.5625,4.9375,4.25,0,1.25,0.8125
DLCshifumi-PT-6a,16,100,6.25,3.8125,3.4375,0,1.4375,0.3125
DLCshifumi-PT-6b,16,120,7.5,4.4375,4.5,0,1.375,0.5625
DNAwalker-PT-01track12Block1,16,115,7.1875,4.0625,3.3125,0,1.1875,0.5625
DNAwalker-PT-02track12Block2,16,124,7.75,4.6875,3.5625,0,1.3125,0.6875
DNAwalker-PT-03track12BlockBoth,16,110,6.875,4.25,3.25,0,1.5625,0.375
DNAwalker-PT-04track28LL,16,107,6.6875,4.125,3.0625,0,1.3125,0.5
DNAwalker-PT-05track28LR,16,157,9.8125,5.375,4.1875,0,1.5625,0.75
DNAwalker-PT-06track28RL,16,119,7.4375,3.9375,3.6875,0,0.5625,0.9375
DNAwalker-PT-07track28RR,16,116,7.25,3.875,3.6875,0,1.1875,0.5
DNAwalker-PT-08ringLL,16,138,8.625,5.125,4.125,0,1.25,0.875
DNAwalker-PT-09ringLR,16,110,6.875,3.25,2.625,0,1.0625,0.375
DNAwalker-PT-10ringRL,16,135,8.4375,5.0625,4.1875,0,1.5,0.6875
DNAwalker-PT-11ringRR,16,120,7.5,4.25,3.3125,0,1.1875,0.625
DNAwalker-PT-12ringLLLarge,16,110,6.875,4.0625,3.125,0,1.5625,0.3125
DNAwalker-PT-13ringRLLarge,16,125,7.8125,4.125,3.875,0,1.125,0.625
DNAwalker-PT-14ringLRLarge,16,162,10.125,5.5625,5.125,0,1.1875,1.0625
DNAwalker-PT-15ringRRLarge,16,124,7.75,4.3125,3.5625,0,0.9375,0.8125
DNAwalker-PT-16redondantChoiceR,16,178,11.125,6.875,6.0625,0,1.9375,1
DNAwalker-PT-17redondantChoiceL,16,152,9.5,5.375,4.625,0,1.375,0.875
DNAwalker-PT-18lozangeBlock,16,140,8.75,5.25,4.5625,0,1.6875,0.625
DatabaseWithMutex-COL-02,16,155,9.6875,5.9375,4.0625,0,1.375,1.0625
DatabaseWithMutex-COL-04,16,137,8.5625,4.625,4.0625,0,1.1875,0.75
DatabaseWithMutex-COL-10,16,133,8.3125,5.25,3.625,0,1.3125,0.875
DatabaseWithMutex-COL-20,16,139,8.6875,4.6875,3.625,0,1.5,0.5625
DatabaseWithMutex-COL-40,16,166,10.375,5.6875,4.3125,0,1.625,0.8125
DatabaseWithMutex-PT-02,16,133,8.3125,4.8125,3.875,0,1.375,0.6875
DatabaseWithMutex-PT-04,16,105,6.5625,3.625,3.5,0,0.875,0.625
DatabaseWithMutex-PT-10,16,160,10,6,4.875,0,1.3125,1.125
