File,NumProperties,TotalSize,AvgSize,AvgAtomicComplexity,AvgNumAtoms,AvgSimpleAtoms,AvgComparisonAtoms,AvgBooleanAtoms
BridgeAndVehicles-PT-V80P20N20,16,414,25.875,13.8125,9.1875,0,4.375,1.6875
BridgeAndVehicles-PT-V80P20N50,16,501,31.3125,15.9375,8.375,0,4.875,2.0625
BridgeAndVehicles-PT-V80P50N10,16,369,23.0625,13.4375,7.6875,0,5.125,1.0625
BridgeAndVehicles-PT-V80P50N20,16,422,26.375,13.0625,8.125,0,4.5625,1.3125
BridgeAndVehicles-PT-V80P50N50,16,365,22.8125,11.375,7.4375,0,4,1.125
BugTracking-PT-q3m002,16,601,37.5625,20.875,15.75,0,6.5,2.625
BugTracking-PT-q3m004,16,370,23.125,11.875,8.375,0,4.0625,1.25
BugTracking-PT-q3m008,16,477,29.8125,16.1875,11.75,0,5.75,1.5625
BugTracking-PT-q3m016,16,406,25.375,13.375,10.625,0,4.625,1.375
BugTracking-PT-q3m032,16,424,26.5,14.6875,11.5,0,5.1875,1.4375
BugTracking-PT-q3m064,16,460,28.75,15.75,12.125,0,4.6875,2.125
BugTracking-PT-q3m128,16,447,27.9375,16,12.375,0,5.1875,1.875
BugTracking-PT-q3m256,16,432,27,15.4375,11.875,0,5.75,1.3125
BugTracking-PT-q8m002,16,348,21.75,10.875,7.75,0,3,1.625
BugTracking-PT-q8m004,16,382,23.875,12.375,9.625,0,4.125,1.375
BugTracking-PT-q8m008,16,393,24.5625,13,9.4375,0,4.625,1.25
BugTracking-PT-q8m016,16,455,28.4375,15.125,11.3125,0,5.125,1.625
BugTracking-PT-q8m032,16,446,27.875,15.6875,11.375,0,5.5,1.5625
BugTracking-PT-q8m064,16,383,23.9375,13.125,10.125,0,4.3125,1.5
BugTracking-PT-q8m128,16,248,15.5,8.4375,5.9375,0,3.375,0.5625
BugTracking-PT-q8m256,16,391,24.4375,12.5,9.3125,0,4.375,1.25
BusinessProcesses-PT-01,16,480,30,14.6875,10.875,0,5,1.5625
BusinessProcesses-PT-02,16,563,35.1875,18.875,13.6875,0,6.625,1.875
BusinessProcesses-PT-03,16,387,24.1875,12.8125,8.9375,0,3.875,1.6875
BusinessProcesses-PT-04,16,383,23.9375,13.125,9.5625,0,3.9375,1.75
BusinessProcesses-PT-05,16,425,26.5625,15.0625,11.4375,0,5,1.6875
BusinessProcesses-PT-06,16,368,23,11.75,8,0,4.375,1
BusinessProcesses-PT-07,16,337,21.0625,11.0625,7.5,0,3.75,1.1875
BusinessProcesses-PT-08,16,419,26.1875,14.4375,10.1875,0,5.0625,1.4375
BusinessProcesses-PT-09,16,301,18.8125,10.25,6.875,0,3.25,1.25
BusinessProcesses-PT-10,16,325,20.3125,9.875,6.625,0,3.625,0.875
BusinessProcesses-PT-11,16,365,22.8125,11.875,8.625,0,4.25,1.125
BusinessProcesses-PT-12,16,505,31.5625,18.375,12.875,0,6.5625,1.75
BusinessProcesses-PT-13,16,362,22.625,12.25,8.375,0,4.0625,1.375
BusinessProcesses-PT-14,16,408,25.5,13.5,10.9375,0,3.9375,1.875
BusinessProcesses-PT-15,16,466,29.125,15.125,10.6875,0,5.3125,1.5
BusinessProcesses-PT-16,16,315,19.6875,10.4375,7.3125,0,3.8125,0.9375
BusinessProcesses-PT-17,16,335,20.9375,10.6875,8.375,0,3.5625,1.1875
BusinessProcesses-PT-18,16,392,24.5,13.3125,9.875,0,4.6875,1.3125
BusinessProcesses-PT-19,16,303,18.9375,10.5,7.375,0,3,1.5
BusinessProcesses-PT-20,16,399,24.9375,13,9.25,0,3.875,1.75
CANConstruction-PT-005,16,346,21.625,11.5,8.3125,0,3.6875,1.375
CANConstruction-PT-010,16,324,20.25,10.5,7.375,0,3.9375,0.875
CANConstruction-PT-020,16,268,16.75,8.6875,6.5,0,2.5625,1.1875
CANConstruction-PT-030,16,310,19.375,10.4375,7.0625,0,3.8125,0.9375
CANConstruction-PT-040,16,279,17.4375,9.6875,8,0,2.6875,1.4375
CANConstruction-PT-050,16,527,32.9375,18.75,12.75,0,6,2.25
CANConstruction-PT-060,16,392,24.5,12.1875,8.75,0,3.75,1.5625
CANConstruction-PT-070,16,317,19.8125,10.75,7.3125,0,3.875,1
CANConstruction-PT-080,16,439,27.4375,15.5625,11.6875,0,5.625,1.4375
CANConstruction-PT-090,16,464,29,15.125,11.5625,0,4.9375,1.75
CANConstruction-PT-100,16,319,19.9375,10.125,7.9375,0,3.1875,1.25
CANInsertWithFailure-PT-005,16,375,23.4375,13.5625,9.9375,0,5,1.1875
CANInsertWithFailure-PT-010,16,415,25.9375,13.5,10.1875,0,4.5,1.5
CANInsertWithFailure-PT-020,16,452,28.25,16,11.25,0,5.5625,1.625
CANInsertWithFailure-PT-030,16,393,24.5625,13.75,9.125,0,5.1875,1.125
CANInsertWithFailure-PT-040,16,471,29.4375,15,11.25,0,4.6875,1.875
CANInsertWithFailure-PT-050,16,338,21.125,11.75,8.875,0,4,1.25
CANInsertWithFailure-PT-060,16,341,21.3125,11.3125,7.9375,0,3.875,1.1875
CANInsertWithFailure-PT-070,16,385,24.0625,13.375,9.375,0,5,1.125
CANInsertWithFailure-PT-080,16,289,18.0625,10.25,7.125,0,3.625,1
CANInsertWithFailure-PT-090,16,505,31.5625,16.5,12.1875,0,5.25,2
CANInsertWithFailure-PT-100,16,471,29.4375,16.0625,11.625,0,5.5,1.6875
CSRepetitions-COL-02,16,364,22.75,12.1875,4.25,0,4.3125,1.1875
CSRepetitions-COL-03,16,488,30.5,17.3125,4.6875,0,5.75,1.9375
CSRepetitions-COL-04,16,353,22.0625,11,3.625,0,4,1
CSRepetitions-COL-05,16,427,26.6875,15.5625,4.3125,0,5.0625,1.8125
CSRepetitions-COL-07,16,318,19.875,10.5625,3.75,0,3.6875,1.0625
CSRepetitions-COL-10,16,289,18.0625,10.6875,3.9375,0,3.9375,0.9375
CSRepetitions-PT-02,16,430,26.875,14.3125,5.9375,0,4.8125,1.5625
CSRepetitions-PT-03,16,517,32.3125,18.125,8.125,0,6.25,1.875
CSRepetitions-PT-04,16,275,17.1875,9.3125,4.9375,0,3.25,0.9375
CSRepetitions-PT-05,16,301,18.8125,10.6875,5.25,0,3.5625,1.1875
CSRepetitions-PT-07,16,299,18.6875,10.8125,5.875,0,4,0.9375
CSRepetitions-PT-10,16,217,13.5625,7.5625,4.25,0,2.9375,0.5625
CircadianClock-PT-000001,16,266,16.625,8.8125,4.625,0,3.5625,0.5625
CircadianClock-PT-000010,16,431,26.9375,13.9375,6.9375,0,4.4375,1.6875
CircadianClock-PT-000100,16,342,21.375,10.125,5.5625,0,3.9375,0.75
CircadianClock-PT-001000,16,388,24.25,12.9375,5.3125,0,4.5,1.3125
CircadianClock-PT-010000,16,345,21.5625,12,5.625,0,3.75,1.5
CircadianClock-PT-100000,16,360,22.5,11.875,6.125,0,4.4375,1
CircularTrains-PT-012,16,433,27.0625,14.8125,7.4375,0,4.875,1.6875
CircularTrains-PT-024,16,436,27.25,15.25,9.5,0,5.75,1.25
CircularTrains-PT-048,16,408,25.5,13.5,9.9375,0,4.125,1.75
CircularTrains-PT-096,16,396,24.75,12.75,9.5625,0,4.3125,1.375
CircularTrains-PT-192,16,354,22.125,12.9375,9.25,0,4.125,1.5625
CircularTrains-PT-384,16,563,35.1875,19.125,14.0625,0,6,2.375
CircularTrains-PT-768,16,433,27.0625,15.0625,10.875,0,4.8125,1.8125
ClientsAndServers-PT-N0001P0,16,376,23.5,12.4375,6.5625,0,3.875,1.5625
ClientsAndServers-PT-N0002P0,16,354,22.125,11.25,6.625,0,3.5625,1.375
ClientsAndServers-PT-N0002P1,16,453,28.3125,15.9375,9,0,5.8125,1.4375
ClientsAndServers-PT-N0005P0,16,446,27.875,15.8125,9.25,0,5.375,1.6875
ClientsAndServers-PT-N0005P1,16,425,26.5625,13.125,6.4375,0,5.0625,1
ClientsAndServers-PT-N0010P0,16,336,21,10.4375,5.875,0,3.8125,0.9375
ClientsAndServers-PT-N0010P1,16,268,16.75,8.625,5.25,0,3,0.875
ClientsAndServers-PT-N0010P2,16,303,18.9375,10.1875,5.6875,0,3.6875,0.9375
ClientsAndServers-PT-N0020P0,16,420,26.25,14.1875,8,0,4.75,1.5625
ClientsAndServers-PT-N0020P1,16,439,27.4375,13.875,8.125,0,4.5,1.625
ClientsAndServers-PT-N0020P2,16,345,21.5625,10.375,5.75,0,3.3125,1.25
ClientsAndServers-PT-N0020P3,16,312,19.5,10.9375,6.5,0,3.3125,1.4375
ClientsAndServers-PT-N0020P4,16,336,21,11.5,6.75,0,3.875,1.25
ClientsAndServers-PT-N0050P0,16,307,19.1875,9.875,5.6875,0,3.25,1.125
ClientsAndServers-PT-N0100P0,16,303,18.9375,10.125,5.5,0,3.1875,1.25
ClientsAndServers-PT-N0200P0,16,391,24.4375,12.25,6.8125,0,4.0625,1.375
ClientsAndServers-PT-N0500P0,16,329,20.5625,10.6875,6.875,0,3.75,1.0625
ClientsAndServers-PT-N1000P0,16,451,28.1875,15.5,9.125,0,5.3125,1.625
ClientsAndServers-PT-N2000P0,16,378,23.625,12.6875,7,0,4.5625,1.1875
ClientsAndServers-PT-N5000P0,16,423,26.4375,14.375,8.0625,0,4.75,1.625
CloudDeployment-PT-2a,16,410,25.625,14.1875,9.875,0,5.125,1.3125
CloudDeployment-PT-2b,16,491,30.6875,15.125,12.375,0,4.5625,2
CloudDeployment-PT-3a,16,418,26.125,15,10.125,0,5.4375,1.375
CloudDeployment-PT-3b,16,335,20.9375,10.1875,7.0625,0,3.3125,1.1875
CloudDeployment-PT-4a,16,367,22.9375,12.75,8.9375,0,5.0625,0.875
CloudDeployment-PT-4b,16,331,20.6875,12.625,8.8125,0,4.625,1.125
CloudDeployment-PT-5a,16,378,23.625,12.625,8.875,0,4.4375,1.25
CloudDeployment-PT-5b,16,356,22.25,12.5625,9.5,0,4.875,0.9375
CloudDeployment-PT-6a,16,423,26.4375,14.4375,10.625,0,4.6875,1.6875
CloudDeployment-PT-6b,16,360,22.5,12.375,9,0,4.3125,1.25
CloudDeployment-PT-7a,16,454,28.375,15.1875,11.4375,0,5.4375,1.4375
CloudDeployment-PT-7b,16,426,26.625,13.25,10.6875,0,4.75,1.25
CloudOpsManagement-PT-00002by00001,16,413,25.8125,14.125,7.4375,0,4.8125,1.5
CloudOpsManagement-PT-00005by00002,16,405,25.3125,13.5,8.4375,0,4.125,1.75
CloudOpsManagement-PT-00010by00005,16,443,27.6875,15,8.9375,0,4.3125,2.125
CloudOpsManagement-PT-00020by00010,16,321,20.0625,10.6875,6.5,0,3.9375,0.9375
CloudOpsManagement-PT-00040by00020,16,426,26.625,15.1875,8.4375,0,5.625,1.3125
CloudOpsManagement-PT-00080by00040,16,329,20.5625,10.9375,6.75,0,3.5,1.3125
CloudOpsManagement-PT-00160by00080,16,436,27.25,14.6875,8.625,0,4.625,1.8125
CloudOpsManagement-PT-00320by00160,16,468,29.25,15.4375,8.75,0,5.1875,1.6875
CloudOpsManagement-PT-00640by00320,16,455,28.4375,15.0625,8.6875,0,5,1.6875
CloudOpsManagement-PT-01280by00640,16,186,11.625,6.0625,3.9375,0,2,0.6875
CloudOpsManagement-PT-02560by01280,16,342,21.375,12.4375,7.0625,0,4.8125,0.9375
CloudOpsManagement-PT-05120by02560,16,308,19.25,10.125,5.6875,0,3.375,1.125
CloudOpsManagement-PT-10240by05120,16,538,33.625,18.8125,10.5,0,6.125,2.1875
CloudOpsManagement-PT-20480by10240,16,421,26.3125,14.375,8.625,0,4.1875,2
CloudReconfiguration-PT-301,16,458,28.625,16.0625,12.625,0,5.3125,1.8125
CloudReconfiguration-PT-302,16,504,31.5,17.5,13.375,0,5.75,2
CloudReconfiguration-PT-303,16,347,21.6875,12.4375,9.9375,0,4.25,1.3125
CloudReconfiguration-PT-304,16,387,24.1875,12.3125,10.1875,0,3.625,1.6875
CloudReconfiguration-PT-305,16,447,27.9375,14.25,10.1875,0,5.625,1
CloudReconfiguration-PT-306,16,319,19.9375,10.6875,7.875,0,3.75,1.0625
CloudReconfiguration-PT-307,16,375,23.4375,12.4375,8.9375,0,4.8125,0.9375
CloudReconfiguration-PT-308,16,310,19.375,9.9375,6.875,0,3.75,0.8125
CloudReconfiguration-PT-309,16,297,18.5625,10.1875,7.75,0,3.5,1.0625
CloudReconfiguration-PT-310,16,285,17.8125,8.6875,6,0,3.3125,0.6875
CloudReconfiguration-PT-311,16,326,20.375,11.0625,7.75,0,3.9375,1.0625
CloudReconfiguration-PT-312,16,328,20.5,10.6875,7.75,0,3.375,1.3125
CloudReconfiguration-PT-313,16,282,17.625,9.5625,7.0625,0,3.75,0.6875
CloudReconfiguration-PT-314,16,490,30.625,16,11.75,0,5.375,1.75
CloudReconfiguration-PT-315,16,390,24.375,13.375,9.5,0,4.4375,1.5
CloudReconfiguration-PT-316,16,448,28,15.75,11.75,0,5.4375,1.625
CloudReconfiguration-PT-317,16,335,20.9375,10.75,7.125,0,3.5,1.25
CloudReconfiguration-PT-318,16,458,28.625,14.625,11.125,0,4.6875,1.75
CloudReconfiguration-PT-319,16,450,28.125,14.4375,11.3125,0,5.0625,1.4375
CloudReconfiguration-PT-320,16,425,26.5625,15.0625,11.375,0,5.1875,1.5625
CloudReconfiguration-PT-401,16,475,29.6875,15.5,11.4375,0,5.5,1.5
CloudReconfiguration-PT-402,16,404,25.25,13.0625,8.8125,0,4.5625,1.3125
DBSingleClientW-PT-d0m04,16,445,27.8125,14.5,10.375,0,4.625,1.75
DBSingleClientW-PT-d0m05,16,373,23.3125,12.5625,8.75,0,4.5,1.1875
DBSingleClientW-PT-d0m06,16,378,23.625,13.25,9.9375,0,4.75,1.25
DBSingleClientW-PT-d0m07,16,436,27.25,15.4375,11.0625,0,5.1875,1.6875
DBSingleClientW-PT-d0m08,16,338,21.125,10.75,7.625,0,3.5,1.25
DBSingleClientW-PT-d0m09,16,460,28.75,16.5625,12.0625,0,5.9375,1.5625
DBSingleClientW-PT-d0m10,16,264,16.5,8.625,6.5,0,3,0.875
DBSingleClientW-PT-d1m04,16,417,26.0625,14.4375,11,0,4.5,1.8125
DBSingleClientW-PT-d1m05,16,256,16,8.375,6.125,0,2.875,0.875
DBSingleClientW-PT-d1m06,16,461,28.8125,16,12.0625,0,4.625,2.25
DBSingleClientW-PT-d1m07,16,546,34.125,19.3125,14.125,0,5.8125,2.5625
DBSingleClientW-PT-d1m08,16,405,25.3125,13.8125,9.3125,0,4.5625,1.5625
DBSingleClientW-PT-d1m09,16,386,24.125,12.625,9.1875,0,4.25,1.375
DBSingleClientW-PT-d1m10,16,380,23.75,12.4375,9.8125,0,3.6875,1.6875
DBSingleClientW-PT-d2m04,16,315,19.6875,10.3125,8.125,0,3.1875,1.3125
DBSingleClientW-PT-d2m05,16,391,24.4375,13.875,9.8125,0,5.0625,1.25
DBSingleClientW-PT-d2m06,16,363,22.6875,12.4375,9.1875,0,4.0625,1.4375
DBSingleClientW-PT-d2m07,16,309,19.3125,10.3125,7.3125,0,3.5625,1.0625
DBSingleClientW-PT-d2m08,16,331,20.6875,10.625,7.9375,0,3.0625,1.5
DBSingleClientW-PT-d2m09,16,283,17.6875,9.1875,6.5625,0,3.375,0.8125
DBSingleClientW-PT-d2m10,16,444,27.75,14.875,11.6875,0,4.8125,1.75
DES-PT-00a,16,443,27.6875,15.125,10.1875,0,4.9375,1.75
DES-PT-00b,16,306,19.125,9.875,7.125,0,2.6875,1.5
DES-PT-01a,16,353,22.0625,11.4375,7.9375,0,4.3125,0.9375
DES-PT-01b,16,389,24.3125,13.75,9.625,0,5.1875,1.125
DES-PT-02a,16,307,19.1875,10.375,7.5,0,3.5,1.125
DES-PT-02b,16,295,18.4375,9.5,6.5,0,3.25,1
DES-PT-05a,16,386,24.125,12.8125,9.25,0,4.0625,1.5625
DES-PT-05b,16,355,22.1875,13.125,9.6875,0,4.125,1.625
DES-PT-10a,16,257,16.0625,8.125,5.5,0,2.9375,0.75
DES-PT-10b,16,461,28.8125,15.5,11,0,5.125,1.75
